684864.66023, 3,   0.096,  0.045,  9.750, 4,  -0.005, -0.002,  0.028, 5,  -6.000,-15.290, 16.140 ,  0.0
  
684864.67026, 3,   0.095, -0.029,  9.756, 4,  -0.002, -0.007,  0.002, 5,  -5.690,-15.780, 15.200 ,  0.010030000004917383
  
684864.68023, 3,   0.120, -0.054,  9.767, 4,  -0.006, -0.009, -0.004, 5,  -6.200,-15.400, 14.500 ,  0.009970000013709068
  
684864.69023, 3,   0.115, -0.044,  9.772, 4,  -0.004, -0.009,  0.003, 5,  -6.200,-15.400, 14.500 ,  0.009999999892897904
  
684864.70023, 3,   0.127, -0.044,  9.761, 4,  -0.002, -0.005,  0.003, 5,  -6.000,-15.200, 15.100 ,  0.010000000009313226
  
684864.71023, 3,   0.109, -0.061,  9.768, 4,  -0.003, -0.007,  0.005, 5,  -6.000,-15.200, 15.100 ,  0.010000000009313226
  
684864.72023, 3,   0.114, -0.049,  9.759, 4,  -0.003, -0.010,  0.011, 5,  -5.900,-15.200, 15.200 ,  0.010000000009313226
  
684864.73023, 3,   0.080, -0.030,  9.770, 4,  -0.005, -0.015,  0.009, 5,  -5.900,-15.200, 15.200 ,  0.010000000009313226
  
684864.74023, 3,   0.130, -0.050,  9.765, 4,  -0.003, -0.013,  0.004, 5,  -5.900,-15.300, 15.400 ,  0.010000000009313226
  
684864.75029, 3,   0.121, -0.074,  9.780, 4,  -0.011, -0.014,  0.002, 5,  -5.900,-15.300, 15.400 ,  0.01006000000052154
  
684864.76027, 3,   0.102, -0.028,  9.754, 4,  -0.000, -0.009,  0.013, 5,  -5.900,-15.400, 15.500 ,  0.00997999997343868
  
684864.77027, 3,   0.123, -0.075,  9.762, 4,  -0.005, -0.006,  0.010, 5,  -5.900,-15.400, 15.500 ,  0.010000000009313226
  
684864.78028, 3,   0.104, -0.040,  9.766, 4,  -0.002, -0.006,  0.020, 5,  -5.900,-15.400, 15.300 ,  0.010009999969042838
  
684864.79023, 3,   0.085,  0.018,  9.753, 4,  -0.001, -0.003,  0.016, 5,  -5.900,-15.400, 15.300 ,  0.009950000094249845
  
684864.80026, 3,   0.117, -0.049,  9.767, 4,  -0.007, -0.010,  0.002, 5,  -5.900,-15.300, 15.200 ,  0.010030000004917383
  
684864.81026, 3,   0.123, -0.044,  9.766, 4,  -0.005, -0.010,  0.005, 5,  -5.900,-15.300, 15.200 ,  0.010000000009313226
  
684864.82023, 3,   0.104, -0.038,  9.758, 4,   0.000, -0.007,  0.006, 5,  -5.900,-15.400, 15.100 ,  0.009969999897293746
  
684864.83023, 3,   0.123, -0.048,  9.773, 4,  -0.002, -0.009,  0.003, 5,  -5.900,-15.400, 15.100 ,  0.010000000009313226
  
684864.84023, 3,   0.109, -0.045,  9.743, 4,  -0.000, -0.004,  0.006, 5,  -6.000,-15.400, 15.000 ,  0.010000000009313226
  
684864.85028, 3,   0.113, -0.044,  9.770, 4,  -0.000, -0.008,  0.008, 5,  -6.000,-15.400, 15.000 ,  0.010050000040791929
  
684864.86023, 3,   0.116, -0.044,  9.756, 4,  -0.000, -0.006,  0.006, 5,  -5.900,-15.300, 15.000 ,  0.009949999977834523
  
684864.87023, 3,   0.108, -0.031,  9.759, 4,  -0.002, -0.008,  0.005, 5,  -5.900,-15.300, 15.000 ,  0.010000000009313226
  
684864.88026, 3,   0.116, -0.051,  9.760, 4,  -0.003, -0.006,  0.001, 5,  -5.800,-15.300, 15.000 ,  0.010030000004917383
  
684864.89026, 3,   0.110, -0.042,  9.754, 4,  -0.004, -0.013,  0.005, 5,  -5.800,-15.300, 15.000 ,  0.010000000009313226
  
684864.90026, 3,   0.115, -0.043,  9.764, 4,  -0.003, -0.010,  0.003, 5,  -5.800,-15.300, 15.000 ,  0.010000000009313226
  
684864.91026, 3,   0.115, -0.040,  9.758, 4,  -0.004, -0.009,  0.004, 5,  -5.800,-15.300, 15.000 ,  0.010000000009313226
  
684864.92028, 3,   0.115, -0.037,  9.762, 4,  -0.003, -0.011,  0.002, 5,  -5.800,-15.200, 15.000 ,  0.01001999992877245
  
684864.93028, 3,   0.119, -0.044,  9.765, 4,  -0.004, -0.010,  0.003, 5,  -5.800,-15.200, 15.000 ,  0.010000000009313226
  
