-0.8125929832458496 ,  -0.01242622546851635 ,  0.023365793749690056 ,  -0.5793256759643555
  
-0.808087170124054 ,  -0.013177754357457161 ,  0.021046249195933342 ,  -0.585669994354248
  
-0.8015134334564209 ,  -0.010667516849935055 ,  0.02148115076124668 ,  -0.594664990901947
  
0.7968131899833679 ,  0.008536212146282196 ,  -0.022041840478777885 ,  0.6009673476219177
  
0.7914116978645325 ,  0.009997623972594738 ,  -0.021089475601911545 ,  0.6080688834190369
  
0.7860913276672363 ,  0.011125904507935047 ,  -0.021734200417995453 ,  0.6148895621299744
  
0.7819564938545227 ,  0.013911260291934013 ,  -0.021823838353157043 ,  0.6200785040855408
  
-0.7790868878364563 ,  -0.015685049816966057 ,  0.022603051736950874 ,  -0.6236154437065125
  
-0.7754489779472351 ,  -0.017750294879078865 ,  0.02285335585474968 ,  -0.6280665397644043
  
0.7732266187667847 ,  0.018643800169229507 ,  -0.021432751789689064 ,  0.6308287978172302
  
-0.7700514793395996 ,  -0.025027893483638763 ,  0.019943350926041603 ,  -0.6345237493515015
  
0.7657945156097412 ,  0.021924447268247604 ,  -0.018510637804865837 ,  0.6398160457611084
  
-0.7613983154296875 ,  -0.011813909746706486 ,  0.02126927301287651 ,  -0.6452212929725647
  
0.7567596435546875 ,  0.014855616725981236 ,  -0.02891913801431656 ,  0.650295078754425
  
0.7524134516716003 ,  0.01316816359758377 ,  -0.027932092547416687 ,  0.655400276184082
  
-0.74772709608078 ,  -0.010393514297902584 ,  0.02271009236574173 ,  -0.660987377166748
  
0.7432348132133484 ,  0.013134263455867767 ,  -0.02510892041027546 ,  0.6659021973609924
  
-0.7365652322769165 ,  -0.014620290137827396 ,  0.030094502493739128 ,  -0.6730365753173828
  
-0.7301366329193115 ,  -0.014845178462564945 ,  0.02839086204767227 ,  -0.6800755262374878
  
0.7234108448028564 ,  0.010308648459613323 ,  -0.029185663908720016 ,  0.6872753500938416
  
0.7174429297447205 ,  0.0035835090093314648 ,  -0.02725921757519245 ,  0.6936488747596741
  
0.7100790739059448 ,  0.0015795731451362371 ,  -0.025413481518626213 ,  0.7012619972229004
  
0.7012113332748413 ,  0.0006646450492553413 ,  -0.026680976152420044 ,  0.710081934928894
  
0.6949241161346436 ,  -0.00016895870794542134 ,  -0.027285069227218628 ,  0.7162136435508728
  
-0.6910052299499512 ,  -0.00042393538751639426 ,  0.026114514097571373 ,  -0.7200424671173096
  
-0.6866223216056824 ,  -0.0009190679993480444 ,  0.024823082610964775 ,  -0.7242680788040161
  
0.6796973943710327 ,  0.004496047273278236 ,  -0.025980256497859955 ,  0.7307137846946716
  
-0.6703058481216431 ,  -0.005140066146850586 ,  0.028277145698666573 ,  -0.7392498850822449
  
-0.6626038551330566 ,  -0.0038779890164732933 ,  0.030614176765084267 ,  -0.7460777759552002
  
-0.6573448777198792 ,  -0.0018530234228819609 ,  0.027331098914146423 ,  -0.7508503794670105
  
-0.6493462324142456 ,  -0.001990759512409568 ,  0.025853898376226425 ,  -0.7578281760215759
  
0.6408302783966064 ,  -0.0007972458261065185 ,  -0.02469715289771557 ,  0.7650867700576782
  
-0.6328466534614563 ,  0.006295288912951946 ,  0.020528733730316162 ,  -0.7717970013618469
  
-0.6283305883407593 ,  0.01325678825378418 ,  0.01400057040154934 ,  -0.7755389213562012
  
-0.6247382760047913 ,  0.015126514248549938 ,  0.008847599849104881 ,  -0.7784757614135742
  
0.6177411079406738 ,  -0.016427159309387207 ,  -0.013095373287796974 ,  0.7839540839195251
  
-0.6094407439231873 ,  0.022358397021889687 ,  0.020084518939256668 ,  -0.7901328802108765
  
0.6020922064781189 ,  -0.02132222056388855 ,  -0.022871028631925583 ,  0.7956973314285278
  
-0.5979726910591125 ,  0.024749387055635452 ,  0.01668623276054859 ,  -0.7988528609275818
  
-0.5938961505889893 ,  0.029575610533356667 ,  0.013471348211169243 ,  -0.8017849922180176
  
0.586929440498352 ,  -0.032085586339235306 ,  -0.013654875569045544 ,  0.8067993521690369
  
0.578717052936554 ,  -0.031327325850725174 ,  -0.01550312153995037 ,  0.8127066493034363
  
0.5707299113273621 ,  -0.03239179402589798 ,  -0.014654688537120819 ,  0.8183073401451111
  
0.5626600384712219 ,  -0.03185589239001274 ,  -0.016308827325701714 ,  0.8238691687583923
  
-0.5530115365982056 ,  0.03243819996714592 ,  0.018563255667686462 ,  -0.8303034901618958
  
0.5455155968666077 ,  -0.030751315876841545 ,  -0.01649981178343296 ,  0.8353549838066101
  
0.5381240248680115 ,  -0.027042951434850693 ,  -0.016207076609134674 ,  0.8402716517448425
  
-0.5307584404945374 ,  0.02370149828493595 ,  0.015655281022191048 ,  -0.845054030418396
  
-0.5254191756248474 ,  0.023104358464479446 ,  0.016526643186807632 ,  -0.8483865261077881
  
0.5208842158317566 ,  -0.02331904135644436 ,  -0.01677664741873741 ,  0.8511652946472168
  
-0.5173870325088501 ,  0.021010659635066986 ,  0.01676286943256855 ,  -0.8533557653427124
  
0.5162311792373657 ,  -0.020565513521432877 ,  -0.016832934692502022 ,  0.854067325592041
  
0.5175437331199646 ,  -0.0169118270277977 ,  -0.019102778285741806 ,  0.853304922580719
  
-0.519064724445343 ,  0.014321666210889816 ,  0.022463783621788025 ,  -0.8523432016372681
  
-0.521155595779419 ,  0.012540137395262718 ,  0.02428290620446205 ,  -0.8510445356369019
  
0.5249311327934265 ,  -0.015226108022034168 ,  -0.023508725687861443 ,  0.8486989736557007
  
0.5300623774528503 ,  -0.015516293235123158 ,  -0.023196306079626083 ,  0.8455069661140442
  
0.5341823101043701 ,  -0.013454504311084747 ,  -0.02381088025867939 ,  0.8429263234138489
  
-0.5382480621337891 ,  0.011869405396282673 ,  0.024321218952536583 ,  -0.8403453230857849
  
0.5419422388076782 ,  -0.010379459708929062 ,  -0.02506781741976738 ,  0.8379684090614319
  
-0.5469430685043335 ,  0.011329516768455505 ,  0.02520647458732128 ,  -0.8346980810165405
  
0.5539799332618713 ,  -0.012068082578480244 ,  -0.025719884783029556 ,  0.8300153613090515
  
-0.559819221496582 ,  0.00969085842370987 ,  0.028387274593114853 ,  -0.8260301351547241
  
-0.567193865776062 ,  0.008270813152194023 ,  0.031633347272872925 ,  -0.8208829164505005
  
-0.5775532722473145 ,  0.007621873635798693 ,  0.033295005559921265 ,  -0.8135674595832825
  
0.5900397896766663 ,  -0.007578754797577858 ,  -0.03301627188920975 ,  0.8045724034309387
  
-0.6027284264564514 ,  0.005682483781129122 ,  0.032517917454242706 ,  -0.7951455116271973
  
0.617401659488678 ,  -0.003958438988775015 ,  -0.03320620208978653 ,  0.7837873697280884
  
0.6329379677772522 ,  -0.0030771789606660604 ,  -0.03334668651223183 ,  0.7712934613227844
  
0.6485138535499573 ,  -0.0018979954766109586 ,  -0.03310495987534523 ,  0.758261501789093
  
-0.6636533141136169 ,  0.0006984725478105247 ,  0.03017359972000122 ,  -0.7451714873313904
  
-0.6788283586502075 ,  0.00012631314166355878 ,  0.025483228266239166 ,  -0.7315499782562256
  
-0.695660412311554 ,  0.0023030356969684362 ,  0.02373206987977028 ,  -0.7156208753585815
  
0.711922824382782 ,  -0.002563094487413764 ,  -0.023466667160391808 ,  0.6994526982307434
  
0.7273579239845276 ,  -0.004084775224328041 ,  -0.020988943055272102 ,  0.6834592819213867
  
-0.7432880997657776 ,  0.007478930987417698 ,  0.01870199479162693 ,  -0.6661412119865417
  
-0.7586234211921692 ,  0.008752948604524136 ,  0.01776016317307949 ,  -0.6486336588859558
  
0.7745380401611328 ,  -0.009170777164399624 ,  -0.017365993931889534 ,  0.6295472979545593
  
-0.7906235456466675 ,  0.009362522512674332 ,  0.01650475338101387 ,  -0.6092437505722046
  
-0.8059496879577637 ,  0.006224603392183781 ,  0.016884371638298035 ,  -0.5888509750366211
  
-0.8199625611305237 ,  0.005277510732412338 ,  0.020299864932894707 ,  -0.5690751671791077
  
0.832416832447052 ,  -0.005702170543372631 ,  -0.0221380814909935 ,  0.5506240129470825
  
-0.8443240523338318 ,  0.007434180937707424 ,  0.01710822992026806 ,  -0.5323493480682373
  
0.8555556535720825 ,  -0.006732346955686808 ,  -0.02031976543366909 ,  0.5139976739883423
  
-0.8648604154586792 ,  0.00529760867357254 ,  0.020145297050476074 ,  -0.49820637702941895
  
0.8727338314056396 ,  -0.0013650850160047412 ,  -0.019380971789360046 ,  0.48433995246887207
  
0.87993323802948 ,  0.003840935882180929 ,  -0.018146581947803497 ,  0.471169114112854
  
0.8877779841423035 ,  0.007945704273879528 ,  -0.021693484857678413 ,  0.45600783824920654
  
-0.8959815502166748 ,  -0.007317362353205681 ,  0.026495110243558884 ,  -0.43941977620124817
  
-0.9036875367164612 ,  -0.005220178514719009 ,  0.03166612982749939 ,  -0.4230196475982666
  
-0.9104828834533691 ,  -0.008333190344274044 ,  0.037644535303115845 ,  -0.40762630105018616
  
-0.9179038405418396 ,  -0.010187669657170773 ,  0.04076739400625229 ,  -0.3902755081653595
  
-0.9258795380592346 ,  -0.011302541941404343 ,  0.03959370404481888 ,  -0.3710499405860901
  
0.9349940419197083 ,  0.01016425434499979 ,  -0.037290386855602264 ,  0.3477330207824707
  
-0.9436087012290955 ,  -0.01076087262481451 ,  0.0350065752863884 ,  -0.323860228061676
  
-0.9508767127990723 ,  -0.0130839254707098 ,  0.03234449401497841 ,  -0.3020605146884918
  
0.9577133059501648 ,  0.0161486454308033 ,  -0.025232115760445595 ,  0.28020328283309937
  
-0.964439332485199 ,  -0.02067333273589611 ,  0.011973963119089603 ,  -0.2567324638366699
  
0.9703246355056763 ,  0.02728421427309513 ,  0.002047829097136855 ,  0.23312175273895264
  
0.9753574728965759 ,  0.031679071485996246 ,  0.0011965708108618855 ,  0.21047237515449524
  
-0.979361891746521 ,  -0.02880144864320755 ,  0.009231041185557842 ,  -0.1912095993757248
  
-0.9827562570571899 ,  -0.024348551407456398 ,  0.008843682706356049 ,  -0.1736244410276413
  
-0.9850519895553589 ,  -0.027638684958219528 ,  0.01705976203083992 ,  -0.15888366103172302
  
-0.9876503944396973 ,  -0.02680082619190216 ,  0.01852305419743061 ,  -0.14182071387767792
  
-0.9901580214500427 ,  -0.024155568331480026 ,  0.01432729884982109 ,  -0.12419635057449341
  
-0.9922917485237122 ,  -0.022611619904637337 ,  0.013761617243289948 ,  -0.10622348636388779
  
0.994042158126831 ,  0.021824214607477188 ,  -0.012130361050367355 ,  0.08878429979085922
  
-0.9955214262008667 ,  -0.020154662430286407 ,  0.011248019523918629 ,  -0.07092474400997162
  
0.9966105818748474 ,  0.02081071026623249 ,  -0.011484821327030659 ,  0.05318265035748482
  
0.9972303509712219 ,  0.027165820822119713 ,  -0.007942922413349152 ,  0.036842867732048035
  
0.9972270727157593 ,  0.041137926280498505 ,  0.0002843449474312365 ,  0.02172730304300785
  
0.997062623500824 ,  0.049347441643476486 ,  0.00211810739710927 ,  0.00731378048658371
  
-0.9972538948059082 ,  -0.045488059520721436 ,  -0.0036529761273413897 ,  0.005427589174360037
  
-0.9974493384361267 ,  -0.038600463420152664 ,  -0.0006694738985970616 ,  0.015215730294585228
  
-0.9973134398460388 ,  -0.038987044245004654 ,  -0.003222321392968297 ,  0.021512029692530632
  
-0.9973105788230896 ,  -0.03645425662398338 ,  -0.0019818872679024935 ,  0.02581881359219551
  
0.9973044395446777 ,  0.035758111625909805 ,  0.0008192756213247776 ,  -0.02705707587301731
  
0.9973750710487366 ,  0.03425537794828415 ,  -0.0005732420249842107 ,  -0.026395073160529137
  
-0.9974076151847839 ,  -0.03500579670071602 ,  0.002937630284577608 ,  0.023903829976916313
  
0.9975085258483887 ,  0.033116377890110016 ,  -0.0017773588187992573 ,  -0.02245909534394741
  
-0.9975985288619995 ,  -0.031919173896312714 ,  0.00479358434677124 ,  0.019583242014050484
  
-0.9976947903633118 ,  -0.030841859057545662 ,  0.002677879761904478 ,  0.01657426543533802
  
-0.9977319836616516 ,  -0.030019380152225494 ,  0.0027025602757930756 ,  0.01580251194536686
  
-0.9977569580078125 ,  -0.030414585024118423 ,  0.00779078621417284 ,  0.011088263243436813
  
-0.9978196620941162 ,  -0.029612762853503227 ,  0.008286582306027412 ,  0.006166139151901007
  
-0.9978182911872864 ,  -0.029297728091478348 ,  0.011095045134425163 ,  0.002197411609813571
  
-0.9977766871452332 ,  -0.03003534860908985 ,  0.011791466735303402 ,  -0.00527952192351222
  
0.9977977275848389 ,  0.02983826957643032 ,  -0.008358546532690525 ,  0.008175753988325596
  
-0.997796356678009 ,  -0.029733913019299507 ,  0.005781364161521196 ,  -0.01061162631958723
  
-0.9977425932884216 ,  -0.030106212943792343 ,  0.007151991128921509 ,  -0.013416266068816185
  
-0.9977500438690186 ,  -0.028819972649216652 ,  0.008673667907714844 ,  -0.014735265634953976
  
0.9976523518562317 ,  0.029378501698374748 ,  -0.010056561790406704 ,  0.018788453191518784
  
0.9976359605789185 ,  0.0293682049959898 ,  -0.009251452051103115 ,  0.020050309598445892
  
0.997624397277832 ,  0.02851756475865841 ,  -0.007698344998061657 ,  0.02237931452691555
  
-0.9974716901779175 ,  -0.028338447213172913 ,  0.008809859864413738 ,  -0.028234001249074936
  
-0.9973143935203552 ,  -0.027361132204532623 ,  0.011907367035746574 ,  -0.03319084271788597
  
-0.9971646070480347 ,  -0.02622181735932827 ,  0.011611559428274632 ,  -0.038312092423439026
  
-0.9970105886459351 ,  -0.025404058396816254 ,  0.011442000977694988 ,  -0.042674947530031204
  
0.9966682195663452 ,  0.026404960080981255 ,  -0.013051317073404789 ,  0.04911179840564728
  
-0.9962890148162842 ,  -0.027277747169137 ,  0.011784900911152363 ,  -0.05614399164915085
  
-0.9959036707878113 ,  -0.027039211243391037 ,  0.01200968399643898 ,  -0.0626767948269844
  
-0.9953973889350891 ,  -0.027649912983179092 ,  0.01276562549173832 ,  -0.06988991051912308
  
-0.994785726070404 ,  -0.027749884873628616 ,  0.011868185363709927 ,  -0.0782192125916481
  
-0.9940857291221619 ,  -0.027194125577807426 ,  0.011453610844910145 ,  -0.08689547330141068
  
0.99330073595047 ,  0.026211293414235115 ,  -0.011282868683338165 ,  0.09574735909700394
  
-0.9923844933509827 ,  -0.025053566321730614 ,  0.011677379719913006 ,  -0.10505680739879608
  
-0.9913743734359741 ,  -0.023922692984342575 ,  0.011846289038658142 ,  -0.11442190408706665
  
-0.9901963472366333 ,  -0.0229662898927927 ,  0.012284043245017529 ,  -0.12434367090463638
  
0.988673985004425 ,  0.02211134321987629 ,  -0.011562762781977654 ,  0.13611771166324615
  
-0.9868811964988708 ,  -0.021235419437289238 ,  0.011900786310434341 ,  -0.14865948259830475
  
0.984795331954956 ,  0.020642710849642754 ,  -0.012619624845683575 ,  0.1619233340024948
  
-0.9825037121772766 ,  -0.020997850224375725 ,  0.012973497621715069 ,  -0.17522242665290833
  
0.9804067611694336 ,  0.0207679346203804 ,  -0.014561220072209835 ,  0.186514213681221
  
-0.9783086180686951 ,  -0.02052122913300991 ,  0.0161890871822834 ,  -0.19712473452091217
  
0.9759483933448792 ,  0.02053835056722164 ,  -0.01646827533841133 ,  0.2084648162126541
  
0.9737570881843567 ,  0.020216012373566628 ,  -0.016380608081817627 ,  0.21850721538066864
  
0.9718775749206543 ,  0.0195329412817955 ,  -0.016041018068790436 ,  0.22680500149726868
  
0.9705791473388672 ,  0.018819844350218773 ,  -0.01656949147582054 ,  0.23232737183570862
  
0.9691978693008423 ,  0.01835053786635399 ,  -0.015907643362879753 ,  0.23809814453125
  
-0.9681020975112915 ,  -0.017882701009511948 ,  0.014890028163790703 ,  -0.24261772632598877
  
0.9676629900932312 ,  0.017284296452999115 ,  -0.015143095515668392 ,  0.24439799785614014
  
-0.9670581221580505 ,  -0.01709909737110138 ,  0.01578451693058014 ,  -0.24674347043037415
  
0.9668943881988525 ,  0.01692083291709423 ,  -0.017426693812012672 ,  0.2472943663597107
  
0.9666359424591064 ,  0.017586486414074898 ,  -0.017182517796754837 ,  0.24826599657535553
  
-0.9668383002281189 ,  -0.017938490957021713 ,  0.017725326120853424 ,  -0.24741962552070618
  
0.9667046666145325 ,  0.01760559342801571 ,  -0.017108045518398285 ,  0.24800381064414978
  
-0.966581404209137 ,  -0.01723988726735115 ,  0.016398383304476738 ,  -0.248557448387146
  
0.9664120078086853 ,  0.017903875559568405 ,  -0.016208240762352943 ,  0.24917902052402496
  
0.9665452837944031 ,  0.01825677417218685 ,  -0.016898317262530327 ,  0.24859626591205597
  
-0.9666649103164673 ,  -0.018620776012539864 ,  0.017626646906137466 ,  -0.24805325269699097
  
-0.9664928317070007 ,  -0.019304605200886726 ,  0.01746414601802826 ,  -0.24867521226406097
  
0.9663665890693665 ,  0.0189763642847538 ,  -0.016741368919610977 ,  0.2492424100637436
  
0.966535747051239 ,  0.018335038796067238 ,  -0.016917027533054352 ,  0.24862821400165558
  
-0.9663564562797546 ,  -0.018968671560287476 ,  0.01676361821591854 ,  -0.24927859008312225
  
0.9661785364151001 ,  0.01960974931716919 ,  -0.016599325463175774 ,  0.2499287724494934
  
0.9663050174713135 ,  0.01994897611439228 ,  -0.017320826649665833 ,  0.24936997890472412
  
0.9661278128623962 ,  0.020617321133613586 ,  -0.017168056219816208 ,  0.2500053644180298
  
-0.9662989974021912 ,  -0.01998768374323845 ,  0.01733553595840931 ,  -0.24939079582691193
  
0.96647047996521 ,  0.01935589499771595 ,  -0.017491832375526428 ,  0.2487647384405136
  
-0.9663408994674683 ,  -0.019028935581445694 ,  0.01676209829747677 ,  -0.24933692812919617
  
-0.9662140011787415 ,  -0.018709950149059296 ,  0.01602613367140293 ,  -0.24990041553974152
  
0.9663851857185364 ,  0.01806631125509739 ,  -0.016179513186216354 ,  0.24928101897239685
  
-0.9662594199180603 ,  -0.017753351479768753 ,  0.01544053666293621 ,  -0.24983151257038116
  
-0.9664307832717896 ,  -0.017110560089349747 ,  0.015606467612087727 ,  -0.24920880794525146
  
-0.9663039445877075 ,  -0.01680230163037777 ,  0.01487182267010212 ,  -0.24975985288619995
  
-0.9664791822433472 ,  -0.016170328482985497 ,  0.015031629242002964 ,  -0.24911914765834808
  
-0.966648280620575 ,  -0.015552341938018799 ,  0.015186574310064316 ,  -0.24849176406860352
  
-0.9668175578117371 ,  -0.01492383610457182 ,  0.015336860902607441 ,  -0.2478615790605545
  
0.966987669467926 ,  0.01429079007357359 ,  -0.015487094409763813 ,  0.24722522497177124
  
-0.9671119451522827 ,  -0.014617898501455784 ,  0.016214502975344658 ,  -0.24667130410671234
  
-0.9669359922409058 ,  -0.015276306308805943 ,  0.016052087768912315 ,  -0.24732407927513123
  
0.9670600295066833 ,  0.015601268038153648 ,  -0.016790302470326424 ,  0.2467755228281021
  
0.9671828150749207 ,  0.015917252749204636 ,  -0.017521634697914124 ,  0.24622292816638947
  
-0.9673318266868591 ,  -0.015484227798879147 ,  0.016566669568419456 ,  -0.24573224782943726
  
-0.9672195911407471 ,  -0.015355827286839485 ,  0.015315474942326546 ,  -0.24625763297080994
  
0.9673526883125305 ,  0.015563733875751495 ,  -0.015685511752963066 ,  0.24570146203041077
  
-0.9671812653541565 ,  -0.016207117587327957 ,  0.015588335692882538 ,  -0.24633340537548065
  
0.9670591354370117 ,  0.01591239869594574 ,  -0.015053773298859596 ,  0.24686749279499054
  
-0.9672490358352661 ,  -0.015256373211741447 ,  0.015576612204313278 ,  -0.24613769352436066
  
-0.9670773148536682 ,  -0.01583823189139366 ,  0.015848709270358086 ,  -0.24674932658672333
  
-0.9672001004219055 ,  -0.01617121510207653 ,  0.016586240381002426 ,  -0.24620258808135986
  
-0.9670743942260742 ,  -0.015877489000558853 ,  0.015860585495829582 ,  -0.2467590570449829
  
