345349.18194, 3,  -1.088,  9.629,  1.310, 4,  -0.018,  0.053,  0.030, 5, -11.600,  9.300, 12.300 ,  0.010009999969042838
  
345349.19193, 3,  -0.985,  9.607,  1.276, 4,  -0.019,  0.072,  0.024, 5, -11.600,  9.300, 12.300 ,  0.009989999991375953
  
345349.20194, 3,  -0.982,  9.640,  1.208, 4,  -0.029,  0.091,  0.017, 5, -11.600,  9.300, 12.300 ,  0.010010000027250499
  
345349.21194, 3,  -1.024,  9.644,  1.184, 4,  -0.045,  0.088,  0.005, 5, -11.600,  9.300, 12.200 ,  0.010000000009313226
  
345349.22194, 3,  -1.044,  9.602,  1.222, 4,  -0.072,  0.072, -0.008, 5, -11.600,  9.300, 12.200 ,  0.010000000009313226
  
345349.23198, 3,  -1.051,  9.579,  1.279, 4,  -0.086,  0.073, -0.015, 5, -11.700,  9.200, 12.200 ,  0.010039999964646995
  
345349.24197, 3,  -1.057,  9.558,  1.314, 4,  -0.093,  0.092, -0.018, 5, -11.700,  9.200, 12.200 ,  0.009989999991375953
  
345349.25192, 3,  -1.044,  9.579,  1.293, 4,  -0.096,  0.116, -0.014, 5, -11.700,  9.200, 12.100 ,  0.009950000036042184
  
345349.26192, 3,  -1.111,  9.621,  1.245, 4,  -0.087,  0.134, -0.001, 5, -11.700,  9.200, 12.100 ,  0.010000000009313226
  
345349.27193, 3,  -1.055,  9.573,  1.167, 4,  -0.066,  0.147,  0.015, 5, -11.700,  9.200, 12.200 ,  0.010009999969042838
  
345349.28192, 3,  -0.971,  9.602,  1.259, 4,  -0.040,  0.123,  0.018, 5, -11.700,  9.200, 12.200 ,  0.009989999991375953
  
345349.29197, 3,  -0.892,  9.603,  1.350, 4,  -0.027,  0.118,  0.010, 5, -11.700,  9.200, 12.200 ,  0.010050000040791929
  
345349.30197, 3,  -0.937,  9.628,  1.293, 4,  -0.028,  0.155, -0.009, 5, -11.700,  9.200, 12.200 ,  0.009999999951105565
  
345349.31193, 3,  -0.978,  9.578,  1.253, 4,  -0.043,  0.180, -0.032, 5, -11.700,  9.200, 12.200 ,  0.009960000053979456
  
345349.32198, 3,  -1.034,  9.562,  1.271, 4,  -0.066,  0.163, -0.048, 5, -11.700,  9.200, 12.200 ,  0.010049999982584268
  
345349.33195, 3,  -1.067,  9.558,  1.399, 4,  -0.082,  0.136, -0.057, 5, -11.700,  9.200, 12.200 ,  0.009970000013709068
  
345349.34203, 3,  -1.137,  9.566,  1.550, 4,  -0.086,  0.139, -0.059, 5, -11.700,  9.200, 12.200 ,  0.010079999978188425
  
345349.35193, 3,  -1.244,  9.590,  1.587, 4,  -0.091,  0.174, -0.053, 5, -11.700,  9.200, 12.200 ,  0.00990000000456348
  
345349.36198, 3,  -1.312,  9.627,  1.554, 4,  -0.096,  0.190, -0.044, 5, -11.700,  9.200, 12.200 ,  0.010049999982584268
  
345349.37193, 3,  -1.354,  9.649,  1.568, 4,  -0.095,  0.185, -0.035, 5, -11.700,  9.100, 12.200 ,  0.009950000036042184
  
345349.38192, 3,  -1.383,  9.652,  1.496, 4,  -0.109,  0.177, -0.026, 5, -11.700,  9.100, 12.200 ,  0.009989999991375953
  
345349.39197, 3,  -1.352,  9.640,  1.389, 4,  -0.143,  0.147, -0.020, 5, -11.700,  9.100, 12.200 ,  0.010049999982584268
  
345349.40192, 3,  -1.290,  9.613,  1.348, 4,  -0.159,  0.121, -0.011, 5, -11.700,  9.100, 12.200 ,  0.009949999977834523
  
345349.41197, 3,  -1.270,  9.616,  1.313, 4,  -0.168,  0.095,  0.002, 5, -11.700,  9.100, 12.100 ,  0.010050000040791929
  
345349.42192, 3,  -1.192,  9.572,  1.325, 4,  -0.177,  0.047,  0.002, 5, -11.700,  9.100, 12.100 ,  0.009949999977834523
  
345349.43199, 3,  -1.123,  9.501,  1.426, 4,  -0.178,  0.007,  0.003, 5, -11.800,  9.100, 12.100 ,  0.010070000018458813
  
345349.44194, 3,  -1.069,  9.456,  1.587, 4,  -0.165, -0.002,  0.005, 5, -11.800,  9.100, 12.100 ,  0.009949999977834523
  
345349.45199, 3,  -1.061,  9.479,  1.707, 4,  -0.136,  0.024,  0.008, 5, -11.800,  9.100, 12.000 ,  0.010049999982584268
  
345349.46193, 3,  -1.031,  9.446,  1.706, 4,  -0.099,  0.056,  0.017, 5, -11.800,  9.100, 12.000 ,  0.00994000001810491
  
345349.47193, 3,  -1.043,  9.627,  1.713, 4,  -0.065,  0.093,  0.023, 5, -11.800,  9.100, 12.000 ,  0.010000000009313226
  
345349.48193, 3,  -1.024,  9.634,  1.653, 4,  -0.044,  0.120,  0.019, 5, -11.800,  9.100, 12.000 ,  0.010000000009313226
  
345349.49193, 3,  -1.053,  9.621,  1.550, 4,  -0.044,  0.125,  0.015, 5, -11.800,  9.100, 12.000 ,  0.010000000009313226
  
345349.50193, 3,  -1.038,  9.618,  1.496, 4,  -0.052,  0.117,  0.010, 5, -11.800,  9.100, 12.000 ,  0.010000000009313226
  
345349.51193, 3,  -1.006,  9.586,  1.525, 4,  -0.067,  0.108,  0.001, 5, -11.800,  9.000, 12.000 ,  0.009999999951105565
  
345349.52193, 3,  -1.007,  9.546,  1.547, 4,  -0.083,  0.105, -0.008, 5, -11.800,  9.000, 12.000 ,  0.010000000009313226
  
345349.53194, 3,  -1.032,  9.482,  1.575, 4,  -0.094,  0.092, -0.015, 5, -11.800,  9.000, 12.000 ,  0.010010000027250499
  
345349.54193, 3,  -1.089,  9.471,  1.653, 4,  -0.100,  0.081, -0.027, 5, -11.800,  9.000, 12.000 ,  0.009989999991375953
  
345349.55193, 3,  -1.113,  9.467,  1.753, 4,  -0.096,  0.080, -0.027, 5, -11.800,  9.000, 12.000 ,  0.010000000009313226
  
345349.56193, 3,  -1.148,  9.491,  1.828, 4,  -0.077,  0.095, -0.016, 5, -11.800,  9.000, 12.000 ,  0.010000000009313226
  
345349.57193, 3,  -1.164,  9.541,  1.814, 4,  -0.049,  0.120, -0.001, 5, -11.900,  8.900, 12.000 ,  0.009999999951105565
  
345349.58193, 3,  -1.167,  9.607,  1.811, 4,  -0.019,  0.141,  0.009, 5, -11.900,  8.900, 12.000 ,  0.010000000009313226
  
345349.59194, 3,  -1.140,  9.579,  1.680, 4,  -0.002,  0.158,  0.017, 5, -11.900,  8.900, 12.000 ,  0.010010000027250499
  
345349.60193, 3,  -1.106,  9.594,  1.464, 4,   0.011,  0.134,  0.020, 5, -11.900,  8.900, 12.000 ,  0.009989999991375953
  
345349.61194, 3,  -1.045,  9.627,  1.452, 4,   0.013,  0.069,  0.014, 5, -11.900,  8.900, 11.900 ,  0.010009999969042838
  
345349.62193, 3,  -1.003,  9.638,  1.530, 4,   0.008,  0.029,  0.004, 5, -11.900,  8.900, 11.900 ,  0.009990000049583614
  
345349.63193, 3,  -0.973,  9.565,  1.505, 4,  -0.004,  0.018, -0.008, 5, -11.900,  8.900, 11.900 ,  0.009999999951105565
  
345349.64194, 3,  -0.977,  9.503,  1.454, 4,  -0.019,  0.015, -0.017, 5, -11.900,  8.900, 11.900 ,  0.010010000027250499
  
345349.65194, 3,  -1.020,  9.501,  1.456, 4,  -0.034,  0.002, -0.022, 5, -11.900,  8.900, 11.900 ,  0.010000000009313226
  
345349.66193, 3,  -1.091,  9.498,  1.502, 4,  -0.054, -0.016, -0.032, 5, -11.900,  8.900, 11.900 ,  0.009989999991375953
  
345349.67193, 3,  -1.144,  9.504,  1.578, 4,  -0.070, -0.030, -0.041, 5, -11.900,  8.900, 11.900 ,  0.010000000009313226
  
345349.68193, 3,  -1.188,  9.515,  1.651, 4,  -0.085, -0.018, -0.043, 5, -11.900,  8.900, 11.900 ,  0.010000000009313226
  
345349.69193, 3,  -1.198,  9.480,  1.674, 4,  -0.088,  0.007, -0.040, 5, -11.900,  8.900, 11.900 ,  0.009999999951105565
  
345349.70193, 3,  -1.235,  9.463,  1.687, 4,  -0.090,  0.027, -0.033, 5, -11.900,  8.900, 11.900 ,  0.010000000009313226
  
345349.71193, 3,  -1.208,  9.500,  1.793, 4,  -0.086,  0.029, -0.027, 5, -11.900,  8.800, 11.900 ,  0.010000000009313226
  
345349.72193, 3,  -1.179,  9.527,  1.805, 4,  -0.078,  0.028, -0.026, 5, -11.900,  8.800, 11.900 ,  0.010000000009313226
  
345349.73194, 3,  -1.192,  9.527,  1.799, 4,  -0.060,  0.031, -0.029, 5, -11.900,  8.800, 11.900 ,  0.010010000027250499
  
345349.74194, 3,  -1.246,  9.488,  1.769, 4,  -0.041,  0.043, -0.031, 5, -11.900,  8.800, 11.900 ,  0.009999999951105565
  
345349.75193, 3,  -1.289,  9.469,  1.690, 4,  -0.015,  0.070, -0.014, 5, -11.900,  8.800, 11.900 ,  0.009990000049583614
  
345349.76193, 3,  -1.267,  9.504,  1.651, 4,  -0.003,  0.072, -0.007, 5, -11.900,  8.800, 11.900 ,  0.009999999951105565
  
345349.77194, 3,  -1.222,  9.565,  1.628, 4,  -0.004,  0.054, -0.009, 5, -12.000,  8.800, 11.900 ,  0.010010000027250499
  
345349.78194, 3,  -1.268,  9.582,  1.641, 4,  -0.012,  0.034, -0.026, 5, -12.000,  8.800, 11.900 ,  0.010000000009313226
  
345349.79193, 3,  -1.348,  9.494,  1.677, 4,  -0.024,  0.012, -0.040, 5, -12.000,  8.700, 11.900 ,  0.009989999991375953
  
345349.80193, 3,  -1.409,  9.462,  1.739, 4,  -0.027, -0.010, -0.035, 5, -12.000,  8.700, 11.900 ,  0.010000000009313226
  
345349.81194, 3,  -1.347,  9.480,  1.827, 4,  -0.016, -0.016, -0.016, 5, -12.000,  8.700, 12.000 ,  0.010009999969042838
  
345349.82193, 3,  -1.208,  9.553,  1.830, 4,   0.001, -0.014, -0.004, 5, -12.000,  8.700, 12.000 ,  0.009989999991375953
  
345349.83193, 3,  -1.122,  9.589,  1.779, 4,   0.018, -0.010, -0.005, 5, -12.000,  8.800, 11.900 ,  0.010000000009313226
  
345349.84193, 3,  -1.161,  9.592,  1.767, 4,   0.022, -0.022, -0.019, 5, -12.000,  8.800, 11.900 ,  0.010000000009313226
  
345349.85193, 3,  -1.302,  9.469,  1.756, 4,   0.016, -0.028, -0.039, 5, -12.000,  8.700, 11.900 ,  0.010000000009313226
  
345349.86193, 3,  -1.438,  9.377,  1.805, 4,  -0.008, -0.027, -0.031, 5, -12.000,  8.700, 11.900 ,  0.010000000009313226
  
345349.87193, 3,  -1.460,  9.370,  1.883, 4,  -0.018,  0.001,  0.002, 5, -12.000,  8.700, 11.900 ,  0.010000000009313226
  
345349.88193, 3,  -1.360,  9.431,  1.903, 4,  -0.019,  0.037,  0.040, 5, -12.000,  8.700, 11.900 ,  0.009999999951105565
  
345349.89194, 3,  -1.252,  9.536,  1.804, 4,  -0.012,  0.058,  0.058, 5, -12.000,  8.700, 11.900 ,  0.010010000027250499
  
345349.90193, 3,  -1.171,  9.667,  1.883, 4,   0.002,  0.039,  0.058, 5, -12.000,  8.700, 11.900 ,  0.009989999991375953
  
345349.91193, 3,  -1.124,  9.653,  1.806, 4,   0.011,  0.020,  0.039, 5, -12.000,  8.700, 11.900 ,  0.010000000009313226
  
345349.92193, 3,  -1.152,  9.618,  1.730, 4,   0.028, -0.016,  0.023, 5, -12.000,  8.700, 11.900 ,  0.010000000009313226
  
345349.93193, 3,  -1.191,  9.589,  1.794, 4,   0.059, -0.065,  0.009, 5, -12.000,  8.700, 12.000 ,  0.010000000009313226
  
345349.94193, 3,  -1.207,  9.553,  1.897, 4,   0.089, -0.092,  0.008, 5, -12.000,  8.700, 12.000 ,  0.009999999951105565
  
345349.95194, 3,  -1.219,  9.529,  1.976, 4,   0.108, -0.074,  0.015, 5, -12.000,  8.700, 12.000 ,  0.010010000027250499
  
345349.96193, 3,  -1.203,  9.492,  1.918, 4,   0.111, -0.020,  0.028, 5, -12.000,  8.700, 12.000 ,  0.009989999991375953
  
345349.97193, 3,  -1.156,  9.497,  1.755, 4,   0.096,  0.037,  0.042, 5, -12.000,  8.700, 12.000 ,  0.010000000009313226
  
345349.98193, 3,  -1.075,  9.550,  1.610, 4,   0.075,  0.067,  0.058, 5, -12.000,  8.700, 12.000 ,  0.010000000009313226
  
345349.99193, 3,  -0.984,  9.620,  1.629, 4,   0.061,  0.054,  0.061, 5, -12.000,  8.700, 12.000 ,  0.010000000009313226
  
345350.00193, 3,  -0.935,  9.595,  1.682, 4,   0.047,  0.041,  0.053, 5, -12.000,  8.700, 12.000 ,  0.010000000009313226
  
345350.01194, 3,  -0.901,  9.505,  1.630, 4,   0.028,  0.050,  0.040, 5, -12.000,  8.700, 12.000 ,  0.010009999969042838
  
345350.02194, 3,  -0.929,  9.491,  1.599, 4,   0.009,  0.050,  0.025, 5, -12.000,  8.700, 12.000 ,  0.010000000009313226
  
345350.03193, 3,  -1.020,  9.515,  1.603, 4,  -0.011,  0.043,  0.009, 5, -12.100,  8.700, 12.000 ,  0.009989999991375953
  
345350.04193, 3,  -1.032,  9.439,  1.592, 4,  -0.017,  0.045,  0.003, 5, -12.100,  8.700, 12.000 ,  0.010000000009313226
  
345350.05193, 3,  -1.070,  9.516,  1.622, 4,  -0.006,  0.051,  0.003, 5, -12.100,  8.700, 12.000 ,  0.010000000009313226
  
345350.06193, 3,  -1.098,  9.565,  1.628, 4,  -0.003,  0.048, -0.001, 5, -12.100,  8.700, 12.000 ,  0.010000000009313226
  
345350.07194, 3,  -1.162,  9.577,  1.633, 4,  -0.001,  0.036, -0.015, 5, -12.100,  8.600, 12.000 ,  0.010009999969042838
  
345350.08193, 3,  -1.190,  9.533,  1.636, 4,   0.004,  0.012, -0.025, 5, -12.100,  8.600, 12.000 ,  0.009989999991375953
  
345350.09194, 3,  -1.180,  9.497,  1.650, 4,   0.007, -0.008, -0.028, 5, -12.100,  8.600, 12.000 ,  0.010010000027250499
  
345350.10194, 3,  -1.140,  9.541,  1.633, 4,   0.023, -0.010, -0.021, 5, -12.100,  8.600, 12.000 ,  0.010000000009313226
  
345350.11194, 3,  -1.116,  9.625,  1.622, 4,   0.048, -0.013, -0.016, 5, -12.100,  8.600, 12.000 ,  0.009999999951105565
  
345350.12194, 3,  -1.095,  9.538,  1.575, 4,   0.059, -0.018, -0.017, 5, -12.100,  8.600, 12.000 ,  0.010000000009313226
  
345350.13193, 3,  -1.083,  9.486,  1.577, 4,   0.066, -0.021, -0.018, 5, -12.100,  8.600, 12.100 ,  0.009989999991375953
  
345350.14193, 3,  -1.092,  9.531,  1.602, 4,   0.068, -0.006, -0.019, 5, -12.100,  8.600, 12.100 ,  0.010000000009313226
  
345350.15193, 3,  -1.142,  9.504,  1.533, 4,   0.053,  0.013, -0.022, 5, -12.200,  8.600, 12.100 ,  0.010000000009313226
  
345350.16194, 3,  -1.208,  9.486,  1.510, 4,   0.044,  0.016, -0.019, 5, -12.200,  8.600, 12.100 ,  0.010010000027250499
  
345350.17193, 3,  -1.238,  9.486,  1.532, 4,   0.031,  0.015, -0.021, 5, -12.200,  8.600, 12.200 ,  0.009989999991375953
  
345350.18193, 3,  -1.222,  9.452,  1.517, 4,   0.018,  0.025, -0.016, 5, -12.200,  8.600, 12.200 ,  0.010000000009313226
  
345350.19193, 3,  -1.213,  9.499,  1.526, 4,   0.011,  0.036, -0.005, 5, -12.200,  8.600, 12.200 ,  0.009999999951105565
  
345350.20193, 3,  -1.141,  9.583,  1.457, 4,   0.008,  0.043, -0.005, 5, -12.200,  8.600, 12.200 ,  0.010000000009313226
  
345350.21194, 3,  -1.116,  9.622,  1.413, 4,   0.008,  0.023, -0.023, 5, -12.200,  8.600, 12.200 ,  0.010010000027250499
  
345350.22194, 3,  -1.132,  9.619,  1.393, 4,  -0.003,  0.002, -0.043, 5, -12.200,  8.600, 12.200 ,  0.010000000009313226
  
345350.23194, 3,  -1.183,  9.583,  1.383, 4,  -0.023, -0.015, -0.057, 5, -12.200,  8.600, 12.200 ,  0.010000000009313226
  
345350.24194, 3,  -1.246,  9.547,  1.438, 4,  -0.043, -0.027, -0.064, 5, -12.200,  8.600, 12.200 ,  0.009999999951105565
  
345350.25193, 3,  -1.287,  9.486,  1.532, 4,  -0.058, -0.032, -0.059, 5, -12.200,  8.600, 12.200 ,  0.009990000049583614
  
345350.26194, 3,  -1.293,  9.438,  1.663, 4,  -0.066, -0.029, -0.048, 5, -12.200,  8.600, 12.200 ,  0.010009999969042838
  
