675220.84931, 3,   0.073, -0.049,  9.752, 4,   0.006,  0.003, -0.006, 5,  12.790, -7.440, 16.920
675220.85927, 3,   0.077, -0.053,  9.777, 4,   0.009,  0.003, -0.003, 5,  12.240, -7.270, 16.600
675220.86927, 3,   0.079, -0.054,  9.731, 4,   0.007,  0.005,  0.001, 5,  11.900, -7.400, 16.900
675220.87926, 3,   0.089, -0.072,  9.766, 4,   0.006,  0.003,  0.000, 5,  11.900, -7.400, 16.900
675220.88929, 3,   0.080, -0.056,  9.748, 4,   0.011,  0.005,  0.002, 5,  12.300, -7.200, 16.500
675220.89933, 3,   0.074, -0.049,  9.762, 4,   0.006,  0.004, -0.001, 5,  12.300, -7.200, 16.500
675220.90926, 3,   0.067, -0.059,  9.761, 4,   0.007,  0.003,  0.000, 5,  12.600, -7.200, 16.400
675220.91934, 3,   0.075, -0.065,  9.747, 4,   0.007,  0.004, -0.002, 5,  12.600, -7.200, 16.400
675220.92931, 3,   0.097, -0.055,  9.762, 4,   0.004,  0.004, -0.002, 5,  12.500, -7.100, 16.600
675220.93926, 3,   0.092, -0.055,  9.754, 4,   0.007,  0.004, -0.003, 5,  12.500, -7.100, 16.600
675220.94932, 3,   0.073, -0.047,  9.761, 4,   0.009,  0.001,  0.000, 5,  12.600, -7.200, 16.600
675220.95928, 3,   0.067, -0.057,  9.762, 4,   0.007,  0.005, -0.000, 5,  12.600, -7.200, 16.600
675220.96926, 3,   0.081, -0.053,  9.752, 4,   0.006,  0.006, -0.001, 5,  12.400, -7.100, 16.500
675220.97931, 3,   0.090, -0.055,  9.768, 4,   0.005,  0.003, -0.000, 5,  12.400, -7.100, 16.500
675220.98926, 3,   0.084, -0.051,  9.760, 4,   0.007,  0.005, -0.000, 5,  12.400, -7.000, 16.400
675220.99926, 3,   0.069, -0.057,  9.765, 4,   0.009,  0.005, -0.002, 5,  12.400, -7.000, 16.400
675221.00928, 3,   0.072, -0.056,  9.765, 4,   0.006,  0.004,  0.000, 5,  12.400, -7.000, 16.500
675221.01926, 3,   0.083, -0.057,  9.755, 4,   0.008,  0.006, -0.000, 5,  12.400, -7.000, 16.500
675221.02926, 3,   0.084, -0.057,  9.759, 4,   0.008,  0.005, -0.001, 5,  12.400, -6.900, 16.300
675221.03926, 3,   0.084, -0.054,  9.758, 4,   0.008,  0.005,  0.000, 5,  12.400, -6.900, 16.300
675221.04931, 3,   0.068, -0.055,  9.761, 4,   0.007,  0.003, -0.002, 5,  12.500, -6.900, 16.400
675221.05927, 3,   0.085, -0.051,  9.760, 4,   0.007,  0.004, -0.003, 5,  12.500, -6.900, 16.400
675221.06931, 3,   0.068, -0.059,  9.760, 4,   0.009,  0.006, -0.002, 5,  12.500, -6.900, 16.300
675221.07927, 3,   0.089, -0.063,  9.748, 4,   0.009,  0.003, -0.002, 5,  12.500, -6.900, 16.300
675221.08926, 3,   0.077, -0.055,  9.748, 4,   0.011,  0.003,  0.000, 5,  12.500, -6.900, 16.300
675221.09926, 3,   0.062, -0.060,  9.752, 4,   0.006,  0.005, -0.001, 5,  12.500, -6.900, 16.300
675221.10926, 3,   0.072, -0.056,  9.758, 4,   0.009,  0.005, -0.000, 5,  12.600, -6.900, 16.400
675221.11926, 3,   0.081, -0.061,  9.753, 4,   0.006,  0.004, -0.000, 5,  12.600, -6.900, 16.400
675221.12929, 3,   0.096, -0.054,  9.750, 4,   0.008,  0.004,  0.001, 5,  12.600, -6.800, 16.400
675221.13926, 3,   0.080, -0.056,  9.750, 4,   0.005,  0.003, -0.002, 5,  12.600, -6.800, 16.400
675221.14929, 3,   0.071, -0.054,  9.761, 4,   0.009,  0.004, -0.001, 5,  12.700, -6.800, 16.400
675221.15927, 3,   0.072, -0.055,  9.750, 4,   0.007,  0.005, -0.001, 5,  12.700, -6.800, 16.400
675221.16930, 3,   0.086, -0.057,  9.756, 4,   0.009,  0.004, -0.000, 5,  12.700, -6.800, 16.500
675221.17925, 3,   0.090, -0.049,  9.758, 4,   0.007,  0.004, -0.001, 5,  12.700, -6.800, 16.500
675221.18929, 3,   0.074, -0.056,  9.765, 4,   0.007,  0.006,  0.000, 5,  12.600, -6.700, 16.500
675221.19927, 3,   0.079, -0.044,  9.758, 4,   0.010,  0.006, -0.000, 5,  12.600, -6.700, 16.500
675221.20929, 3,   0.075, -0.055,  9.756, 4,   0.007,  0.004, -0.002, 5,  12.600, -6.700, 16.500
675221.21926, 3,   0.084, -0.060,  9.750, 4,   0.007,  0.006,  0.000, 5,  12.600, -6.700, 16.500
675221.22926, 3,   0.077, -0.066,  9.758, 4,   0.007,  0.005, -0.000, 5,  12.600, -6.700, 16.600
675221.23926, 3,   0.083, -0.051,  9.762, 4,   0.006,  0.005, -0.000, 5,  12.600, -6.700, 16.600
