403080.38995, 3,   7.474,  0.279,  6.723, 4,  -0.290, -2.712, -0.063, 5,  -0.100,-10.030, 20.020 ,  0.0
  
403080.39991, 3,   7.603,  0.224,  6.483, 4,  -0.310, -2.994, -0.001, 5,   0.000,-10.100, 19.000 ,  0.009959999995771796
  
403080.40998, 3,   7.740,  0.105,  6.151, 4,  -0.312, -3.218,  0.049, 5,   0.000,-10.100, 19.000 ,  0.010070000018458813
  
403080.41991, 3,   7.805, -0.044,  5.695, 4,  -0.294, -3.371,  0.069, 5,   0.900, -9.400, 19.300 ,  0.009930000000167638
  
403080.42991, 3,   7.896, -0.134,  5.228, 4,  -0.256, -3.435,  0.063, 5,   0.900, -9.400, 19.300 ,  0.010000000009313226
  
403080.43991, 3,   7.882, -0.133,  4.927, 4,  -0.198, -3.422,  0.034, 5,   1.700, -9.400, 19.200 ,  0.010000000009313226
  
403080.44990, 3,   7.872, -0.026,  4.755, 4,  -0.125, -3.327, -0.032, 5,   1.700, -9.400, 19.200 ,  0.009989999991375953
  
403080.46000, 3,   8.139, -0.044,  4.489, 4,  -0.090, -3.159, -0.153, 5,   2.300, -9.300, 19.400 ,  0.010100000014062971
  
403080.46989, 3,   8.477, -0.187,  4.253, 4,  -0.099, -2.992, -0.301, 5,   2.300, -9.300, 19.400 ,  0.009889999986626208
  
403080.47988, 3,   8.930, -0.202,  4.046, 4,  -0.145, -2.897, -0.417, 5,   3.000, -9.200, 19.200 ,  0.009989999991375953
  
403080.48991, 3,   9.406, -0.219,  3.754, 4,  -0.200, -2.872, -0.486, 5,   3.000, -9.200, 19.200 ,  0.010030000004917383
  
403080.49991, 3,   9.566, -0.091,  3.595, 4,  -0.267, -2.931, -0.442, 5,   3.600, -9.300, 19.300 ,  0.010000000009313226
  
403080.50991, 3,   9.337,  0.345,  3.473, 4,  -0.350, -3.050, -0.285, 5,   3.600, -9.300, 19.300 ,  0.010000000009313226
  
403080.51991, 3,   9.303,  0.745,  3.195, 4,  -0.409, -3.159, -0.142, 5,   4.200, -9.400, 19.200 ,  0.009999999951105565
  
403080.52990, 3,   9.428,  0.700,  2.702, 4,  -0.402, -3.260, -0.092, 5,   4.200, -9.400, 19.200 ,  0.009990000049583614
  
403080.53992, 3,   9.506,  0.348,  2.294, 4,  -0.322, -3.382, -0.079, 5,   4.700, -9.400, 19.100 ,  0.01001999998698011
  
403080.54991, 3,   9.553,  0.265,  2.060, 4,  -0.195, -3.484, -0.042, 5,   4.700, -9.400, 19.100 ,  0.009989999991375953
  
403080.55992, 3,   9.664,  0.330,  1.644, 4,  -0.044, -3.519,  0.006, 5,   5.284, -9.511, 18.869 ,  0.010010000027250499
  
403080.56991, 3,   9.658,  0.274,  1.330, 4,   0.073, -3.547,  0.032, 5,   5.284, -9.511, 18.869 ,  0.009989999991375953
  
403080.57992, 3,   9.750,  0.182,  1.089, 4,   0.109, -3.553,  0.036, 5,   6.348, -9.510, 18.251 ,  0.010009999969042838
  
403080.58991, 3,   9.768,  0.195,  0.741, 4,   0.108, -3.523,  0.041, 5,   6.348, -9.510, 18.251 ,  0.009989999991375953
  
403080.59992, 3,   9.782,  0.184,  0.409, 4,   0.090, -3.494,  0.039, 5,   7.734, -9.615, 18.060 ,  0.010010000027250499
  
403080.60992, 3,   9.802,  0.192,  0.066, 4,   0.070, -3.478,  0.043, 5,   7.734, -9.615, 18.060 ,  0.010000000009313226
  
403080.61992, 3,   9.798,  0.182, -0.260, 4,   0.063, -3.487,  0.038, 5,   9.010, -9.496, 15.902 ,  0.010000000009313226
  
403080.62991, 3,   9.813,  0.192, -0.599, 4,   0.064, -3.531,  0.035, 5,   9.010, -9.496, 15.902 ,  0.009989999991375953
  
403080.63992, 3,   9.805,  0.211, -0.977, 4,   0.062, -3.676,  0.040, 5,  10.813, -9.675, 15.630 ,  0.010009999969042838
  
403080.64991, 3,   9.789,  0.238, -1.312, 4,   0.058, -3.864,  0.053, 5,  10.813, -9.675, 15.630 ,  0.009989999991375953
  
403080.65991, 3,   9.747,  0.220, -1.635, 4,   0.054, -4.127,  0.068, 5,  12.315, -9.925, 14.386 ,  0.010000000009313226
  
403080.66991, 3,   9.676,  0.201, -2.060, 4,   0.050, -4.467,  0.079, 5,  12.315, -9.925, 14.386 ,  0.010000000009313226
  
403080.67991, 3,   9.574,  0.199, -2.515, 4,   0.044, -4.906,  0.092, 5,  13.013, -9.465, 12.203 ,  0.010000000009313226
  
403080.68991, 3,   9.397,  0.195, -3.144, 4,   0.045, -5.482,  0.105, 5,  13.013, -9.465, 12.203 ,  0.010000000009313226
  
403080.69992, 3,   9.258,  0.204, -3.500, 4,   0.053, -6.177,  0.114, 5,  14.864, -9.659, 10.265 ,  0.010009999969042838
  
403080.70992, 3,   9.031,  0.195, -4.055, 4,   0.052, -6.973,  0.110, 5,  14.864, -9.659, 10.265 ,  0.010000000009313226
  
403080.71992, 3,   8.734,  0.116, -4.435, 4,   0.046, -7.894,  0.120, 5,  15.480, -9.445,  6.946 ,  0.010000000009313226
  
403080.72991, 3,   8.412,  0.153, -4.750, 4,   0.047, -8.922,  0.157, 5,  15.480, -9.445,  6.946 ,  0.009989999991375953
  
403080.73991, 3,   8.272,  0.183, -4.849, 4,   0.041,-10.013,  0.172, 5,  15.874, -9.121,  4.871 ,  0.010000000009313226
  
403080.74991, 3,   8.074,  0.174, -4.933, 4,   0.017,-11.130,  0.194, 5,  15.874, -9.121,  4.871 ,  0.010000000009313226
  
403080.75992, 3,   7.845,  0.208, -5.458, 4,   0.002,-12.307,  0.220, 5,  17.305, -9.302,  0.505 ,  0.010009999969042838
  
403080.76992, 3,   7.368,  0.235, -7.371, 4,   0.037,-13.784,  0.241, 5,  17.305, -9.302,  0.505 ,  0.010000000009313226
  
403080.77991, 3,   7.688,  0.183, -7.873, 4,   0.110,-15.700,  0.256, 5,  15.882, -9.385, -3.111 ,  0.009989999991375953
  
403080.78990, 3,   9.044,  0.141, -6.455, 4,   0.146,-17.572,  0.269, 5,  15.882, -9.385, -3.111 ,  0.009989999991375953
  
403080.79988, 3,   7.462,  1.738,-10.195, 4,   0.193,-19.160,  0.267, 5,  11.596,-10.943,-10.975 ,  0.009980000031646341
  
403080.80988, 3,  -8.814, -3.947,-14.238, 4,   0.588,  5.222, -0.036, 5,  11.596,-10.943,-10.975 ,  0.010000000009313226
  
403080.81988, 3,   0.848,  0.356, -0.849, 4,  -1.809,  6.429,  0.333, 5,  13.225, -9.850,-11.700 ,  0.010000000009313226
  
403080.82993, 3,   0.225,  1.948,-20.691, 4,  -1.504,  5.556,  0.224, 5,  13.225, -9.850,-11.700 ,  0.010049999982584268
  
403080.83988, 3,  -0.291,  1.166, -2.267, 4,   0.345,  1.017, -0.150, 5,  14.519, -9.423, -9.849 ,  0.009949999977834523
  
403080.84993, 3,   0.040,  0.298,-15.137, 4,   0.612,  0.372, -0.254, 5,  14.519, -9.423, -9.849 ,  0.010050000040791929
  
403080.85992, 3,   1.301,  1.158,-11.399, 4,   0.855, -1.037, -0.295, 5,  13.734, -9.910, -9.704 ,  0.009989999991375953
  
403080.86993, 3,   2.175,  0.433,-11.638, 4,   1.025, -4.923, -0.308, 5,  13.734, -9.910, -9.704 ,  0.010009999969042838
  
403080.87993, 3,  -7.587, -1.440, -3.616, 4,   0.830, -7.235, -0.373, 5,  13.505, -9.572,-10.411 ,  0.010000000009313226
  
403080.88993, 3,   0.460,  0.868,-10.900, 4,  -0.034, -3.135, -0.321, 5,  13.505, -9.572,-10.411 ,  0.010000000009313226
  
403080.89990, 3,   1.100,  0.311,-10.009, 4,  -0.506,  3.400, -0.056, 5,  13.007,-10.186,-11.714 ,  0.009970000013709068
  
403080.90994, 3,   1.512,  0.075,-10.961, 4,  -0.561,  1.167, -0.107, 5,  13.007,-10.186,-11.714 ,  0.010039999964646995
  
403080.91992, 3,   0.351,  1.092, -8.441, 4,  -0.419, -1.224, -0.085, 5,  12.774,-10.007,-12.708 ,  0.009980000031646341
  
403080.92994, 3,  -1.231, -0.832, -7.773, 4,   0.770, -2.324, -0.142, 5,  12.774,-10.007,-12.708 ,  0.01001999998698011
  
403080.93993, 3,  -0.225, -0.536, -6.642, 4,   0.793, -1.641,  0.183, 5,  13.078, -9.828,-13.690 ,  0.009989999991375953
  
403080.94991, 3,   0.887,  0.670,-12.257, 4,  -0.395,  1.381, -0.043, 5,  13.078, -9.828,-13.690 ,  0.009980000031646341
  
403080.96017, 3,  -0.249,  0.099, -8.436, 4,   0.084, -0.413,  0.026, 5,  11.661,-10.837,-11.947 ,  0.01025999995181337
  
403080.96988, 3,   0.142, -0.236,-10.230, 4,   0.139, -0.181,  0.082, 5,  11.661,-10.837,-11.947 ,  0.009710000013001263
  
403080.97987, 3,  -0.156, -0.114, -9.780, 4,  -0.056,  0.068, -0.051, 5,  13.315, -9.695,-12.288 ,  0.009989999991375953
  
