258850.79104,3,1171,4650,-13345,,,,,,,,
258850.82217,3,533,4932,-12633,4,37,-1002,-15,5,8225,19780,-4849
258850.85343,3,-265,4429,-11801,4,-378,-1256,-219,,,,
258850.88471,3,-601,4459,-10679,5,8149,19691,-5527,,,,
258850.91592,3,-499,5218,-9638,4,-593,-1594,-177,,,,
258850.94718,3,-314,5036,-9075,5,8500,19600,-5500,,,,
258850.97843,3,-26,5320,-8841,4,-607,-1777,-287,,,,
258851.00967,3,-147,5215,-9163,5,8800,19500,-6300,,,,
258851.04092,3,-74,4884,-8388,4,-816,-2126,-501,,,,
258851.07217,3,-315,4677,-6612,5,8700,19300,-6800,,,,
258851.10347,3,-1281,3974,-5817,4,-1192,-2106,-831,,,,
258851.13471,3,-2450,3255,-4617,5,8400,19400,-7200,,,,
258851.16593,3,-3880,3004,-3862,4,-1193,-2323,-801,5,7087,19864,-7251
258851.19721,3,-5905,1935,-4195,,,,,,,,
258851.22844,3,-4331,3008,-189,4,-442,-4672,-45,5,3909,20879,-7031
258851.25971,3,-6065,2380,1960,,,,,,,,
258851.29094,3,-6519,2428,4262,4,-456,-4147,323,5,2073,21532,-6249
258851.32222,3,-5507,4380,6570,,,,,,,,
258851.35347,3,-4198,6108,7937,4,-116,-2971,753,5,625,21636,-5274
258851.38471,3,-3840,7991,9844,,,,,,,,
258851.41596,3,-4119,8052,10177,4,-159,-1855,450,5,631,22743,-5308
258851.44722,3,-3643,9026,7381,,,,,,,,
258851.47846,3,-5289,9112,5398,4,232,-985,71,5,-345,22358,-4956
258851.50972,3,-8219,6325,5082,,,,,,,,
258851.54097,3,-10573,4513,3377,4,497,-2000,-155,5,-341,22062,-4679
258851.57216,3,-9527,5260,1335,,,,,,,,
258851.60346,3,-8914,4243,2981,4,398,-2280,741,5,-459,22160,-5022
258851.63471,3,-9364,3000,4299,4,252,-2215,1104,,,,
258851.66593,3,-7554,3986,4506,5,-500,22400,-4900,,,,
258851.69720,3,-7298,4590,4905,4,179,-2455,1875,,,,
258851.72845,3,-6977,2744,5738,5,-1000,22500,-4500,,,,
258851.75972,3,-4292,3469,5723,4,891,-2668,2798,,,,
258851.79097,3,-2606,3328,4209,5,-800,22600,-4300,,,,
258851.82218,3,-737,2856,4304,4,1150,-2617,3179,,,,
258851.85342,3,1933,3426,5228,5,-400,22500,-4400,,,,
258851.88472,3,3612,4405,3874,4,1520,-1875,3187,5,3291,21034,-6664
258851.91592,3,3672,3317,3922,,,,,,,,
258851.94719,3,6044,2855,3217,4,1160,-1339,3161,5,8164,18499,-10302
258851.97842,3,6286,1816,1711,,,,,,,,
258852.00975,3,8369,1585,2458,4,1837,-2205,3363,5,10197,14050,-13234
258852.04092,3,9944,1404,120,,,,,,,,
258852.07219,3,10400,-871,-3039,4,1285,-272,3264,5,12894,10195,-14990
258852.10341,3,12671,-1008,-2434,,,,,,,,
258852.13471,3,13324,-2437,-3555,4,1509,-395,3437,5,12598,4348,-16850
258852.16598,3,16288,-2416,-5030,,,,,,,,
258852.19721,3,15997,-2642,-5636,4,1515,-682,3589,5,13374,1640,-17964
258852.22847,3,15763,-5170,-6218,,,,,,,,
258852.25966,3,14218,-6758,-6768,4,1277,-667,3457,5,12701,-2740,-18149
258852.29096,3,14473,-5437,-5458,,,,,,,,
258852.32219,3,11766,-3488,-3359,4,1767,-1623,4010,5,9303,-7183,-17727
258852.35345,3,8454,-6813,-3002,4,792,-843,3155,,,,
258852.38468,3,10124,-7751,-4492,5,5356,-9329,-18438,,,,
258852.41596,3,14155,-7845,-4823,4,1812,-2463,3426,,,,
258852.44722,3,16097,-5897,-4960,5,1061,-12127,-17957,,,,
258852.47842,3,16169,-4037,-6457,4,687,428,993,,,,
258852.50968,3,13562,-3887,-5054,5,-112,-12875,-16555,,,,
258852.54091,3,12761,-3743,-1561,4,-621,1480,-2151,,,,
258852.57217,3,13510,-7810,1440,5,1469,-12669,-16577,,,,
258852.60342,3,13271,-7910,2126,4,-450,4006,-3487,,,,
258852.63466,3,14872,-4836,2816,5,5909,-11784,-16577,,,,
258852.65470,3,16497,-3100,4010,4,575,4507,-4570,,,,
258852.67467,3,16828,-7028,7326,5,13247,-10103,-13213,,,,
258852.69465,3,15556,-7426,5610,,,,,,,,
258852.71465,3,14214,-4557,1779,4,2008,5358,-4020,,,,
258852.73469,3,12720,-3063,502,5,16982,-7449,-8244,,,,
258852.75467,3,11593,-406,5765,,,,,,,,
258852.77466,3,11812,-390,6851,4,1082,2649,-4569,,,,
258852.79485,3,11546,-702,8224,5,19018,-4433,-4215,,,,
258852.81470,3,8696,703,6664,,,,,,,,
258852.83615,3,10987,-1842,5258,4,1971,5761,-3354,,,,
258852.85467,3,7435,590,3967,5,19725,1296,1639,,,,
258852.87468,3,5395,2417,8271,,,,,,,,
258852.89468,3,4583,1900,7584,4,846,1599,-2453,,,,
258852.91468,3,3715,2025,5612,5,20564,5246,4848,,,,
258852.93470,3,3268,1427,5395,,,,,,,,
258852.95468,3,4207,-618,6841,4,977,1926,-2654,,,,
258852.97468,3,3085,542,6407,5,18603,9198,6041,,,,
258852.99468,3,1555,3746,6406,,,,,,,,
258853.01468,3,1454,3808,6561,4,658,1227,-1360,,,,
258853.03468,3,1469,3257,5915,5,17928,10834,5279,,,,
258853.05468,3,1531,3460,6221,,,,,,,,
258853.07471,3,1757,4010,6393,4,1049,1328,-667,,,,
258853.09472,3,1219,5534,5452,5,15739,12129,8384,,,,
258853.11471,3,638,6843,4489,,,,,,,,
258853.13471,3,731,6404,5042,4,1009,1291,-571,,,,
258853.15472,3,-205,5546,5193,5,14739,13122,8412,,,,
258853.17471,3,-1605,5521,4403,,,,,,,,
258853.19471,3,-952,5720,4414,4,1040,1019,-299,,,,
258853.21471,3,-806,7287,3784,5,15101,14381,9030,,,,
258853.23471,3,-1401,6914,4148,,,,,,,,
258853.25472,3,-2110,6370,4144,4,1483,917,-226,,,,
258853.27471,3,-1935,6823,3463,5,14190,15572,8440,,,,
258853.29471,3,-1781,7763,2755,,,,,,,,
258853.31471,3,-2042,7574,2591,4,1024,748,-294,,,,
258853.33471,3,-2211,7719,2462,5,15075,16224,8181,,,,
258853.35471,3,-2556,7906,2626,,,,,,,,
258853.37471,3,-2662,7870,1993,4,533,451,-291,,,,
258853.39471,3,-2337,7963,2648,5,13489,15948,7550,,,,
258853.41472,3,-2510,8244,3518,,,,,,,,
258853.43472,3,-3013,8149,3442,4,1239,1197,-136,,,,
258853.45469,3,-3603,8176,237,5,12710,15692,7877,,,,
258853.47468,3,-3276,8809,-1294,,,,,,,,
258853.49469,3,-3399,8404,2774,4,63,-434,-526,,,,
258853.51468,3,-4591,7576,3147,5,13084,15850,7777,,,,
258853.53470,3,-4544,7363,2241,,,,,,,,
