315609.61971, 3,  -0.535,  4.933,  7.763, 4,  -0.246,  1.150,  0.526, 5,  -1.200, -4.500, 20.000 ,  0.02000000001862645
  
315609.63972, 3,  -1.287,  4.725,  7.697, 4,  -0.366,  1.342,  0.667, 5,  -1.400, -4.500, 19.900 ,  0.020009999978356063
  
315609.65967, 3,  -1.687,  4.602,  7.660, 4,  -0.434,  1.370,  0.848, 5,  -1.600, -4.500, 19.700 ,  0.01995000004535541
  
315609.67967, 3,  -1.978,  4.294,  7.535, 4,  -0.370,  1.300,  0.989, 5,  -1.800, -4.500, 19.600 ,  0.01999999996041879
  
315609.69967, 3,  -2.267,  3.974,  7.132, 4,  -0.259,  1.103,  1.098, 5,  -1.900, -4.400, 19.400 ,  0.02000000001862645
  
315609.71967, 3,  -2.100,  3.423,  7.232, 4,  -0.273,  0.700,  1.339, 5,  -2.100, -4.400, 19.200 ,  0.02000000001862645
  
315609.73966, 3,  -1.109,  3.118,  8.314, 4,  -0.228,  0.279,  1.739, 5,  -2.300, -4.300, 19.000 ,  0.01999000000068918
  
315609.75967, 3,  -0.109,  3.508,  8.964, 4,  -0.075,  0.189,  2.069, 5,  -2.400, -4.300, 18.900 ,  0.020009999978356063
  
315609.77966, 3,   0.754,  3.740,  8.900, 4,   0.010,  0.339,  2.121, 5,  -2.500, -4.200, 18.600 ,  0.01999000000068918
  
315609.79967, 3,   1.811,  3.043,  8.545, 4,  -0.002,  0.390,  2.163, 5,  -2.700, -4.200, 18.400 ,  0.020009999978356063
  
315609.81967, 3,   3.231,  3.444,  8.921, 4,   0.063,  0.262,  2.349, 5,  -2.800, -4.100, 18.200 ,  0.02000000001862645
  
315609.83967, 3,   4.396,  4.615,  9.009, 4,   0.275,  0.301,  2.293, 5,  -2.900, -4.000, 18.000 ,  0.02000000001862645
  
315609.85968, 3,   4.820,  4.932,  8.504, 4,   0.269,  0.560,  1.975, 5,  -3.000, -3.900, 17.800 ,  0.020009999978356063
  
315609.87968, 3,   4.976,  4.122,  7.647, 4,   0.053,  0.590,  1.828, 5,  -3.100, -3.800, 17.700 ,  0.02000000001862645
  
315609.89967, 3,   5.441,  3.801,  7.869, 4,   0.064,  0.290,  1.913, 5,  -3.200, -3.700, 17.600 ,  0.01999000000068918
  
315609.91967, 3,   5.467,  4.263,  7.999, 4,   0.309,  0.032,  1.958, 5,  -3.300, -3.600, 17.500 ,  0.01999999996041879
  
315609.93967, 3,   5.471,  4.620,  8.010, 4,   0.417, -0.029,  1.802, 5,  -3.400, -3.400, 17.300 ,  0.02000000001862645
  
315609.95967, 3,   5.763,  3.857,  7.442, 4,   0.342, -0.129,  1.660, 5,  -3.500, -3.300, 17.300 ,  0.02000000001862645
  
315609.97967, 3,   5.930,  3.966,  7.831, 4,   0.328, -0.565,  1.692, 5,  -3.600, -3.100, 17.300 ,  0.01999999996041879
  
315609.99968, 3,   6.114,  4.423,  8.983, 4,   0.567, -0.878,  1.601, 5,  -3.700, -2.900, 17.300 ,  0.020010000036563724
  
315610.01967, 3,   6.296,  4.769,  9.349, 4,   0.697, -0.643,  1.444, 5,  -3.800, -2.700, 17.200 ,  0.01999000000068918
  
315610.03966, 3,   6.345,  4.822,  8.212, 4,   0.692, -0.540,  1.251, 5,  -3.900, -2.500, 17.200 ,  0.01999000000068918
  
315610.05967, 3,   6.375,  4.681,  7.162, 4,   0.808, -0.828,  1.126, 5,  -4.000, -2.300, 17.100 ,  0.020009999978356063
  
315610.07967, 3,   6.844,  4.782,  7.009, 4,   0.901, -1.387,  1.052, 5,  -4.100, -2.100, 17.100 ,  0.02000000001862645
  
315610.09967, 3,   7.213,  5.623,  6.839, 4,   0.923, -1.753,  0.901, 5,  -4.100, -1.900, 17.200 ,  0.02000000001862645
  
315610.11967, 3,   7.065,  5.885,  6.653, 4,   1.014, -2.100,  0.663, 5,  -4.100, -1.600, 17.200 ,  0.01999999996041879
  
315610.13966, 3,   6.618,  5.432,  6.150, 4,   1.176, -2.493,  0.507, 5,  -4.047, -1.283, 17.245 ,  0.01999000000068918
  
315610.15967, 3,   6.316,  4.678,  6.084, 4,   1.410, -3.049,  0.453, 5,  -3.953, -0.697, 17.344 ,  0.020010000036563724
  
315610.17967, 3,   6.634,  5.021,  5.762, 4,   1.722, -3.521,  0.501, 5,  -2.901,  0.372, 17.384 ,  0.01999999996041879
  
315610.19967, 3,   7.936,  6.314,  5.270, 4,   2.019, -4.037,  0.370, 5,  -2.178,  1.252, 17.868 ,  0.02000000001862645
  
315610.21967, 3,   9.872,  7.220,  4.815, 4,   1.972, -4.123,  0.023, 5,  -1.547,  1.934, 18.220 ,  0.02000000001862645
  
315610.23971, 3,   9.846,  6.393,  5.023, 4,   1.780, -3.466, -0.243, 5,   1.475,  3.319, 18.740 ,  0.02003999997396022
  
315610.25971, 3,   8.505,  5.892,  3.531, 4,   1.628, -2.820, -0.338, 5,   2.216,  4.799, 18.611 ,  0.02000000001862645
  
315610.27967, 3,   8.241,  6.044,  1.383, 4,   1.441, -2.802, -0.298, 5,   2.712,  4.970, 18.130 ,  0.01996000000508502
  
315610.29970, 3,   8.535,  7.180, -2.109, 4,   1.298, -3.421, -0.500, 5,   4.615,  5.650, 17.323 ,  0.020029999956022948
  
315610.31969, 3,   8.820,  6.487, -5.555, 4,   1.172, -4.707, -0.752, 5,   5.263,  6.461, 17.339 ,  0.01999000000068918
  
315610.33971, 3,   9.401,  5.301, -4.416, 4,   0.919, -6.330, -0.668, 5,   6.034,  6.844, 18.521 ,  0.020019999996293336
  
315610.35971, 3,   9.864,  5.745, -4.156, 4,   0.829, -6.992, -0.650, 5,   8.493,  7.862, 16.870 ,  0.02000000001862645
  
315610.37967, 3,  10.812,  6.879, -7.394, 4,   1.366, -7.944, -0.969, 5,  11.405,  9.230, 14.044 ,  0.01996000000508502
  
315610.39966, 3,  11.127,  6.041, -9.419, 4,   1.727, -9.541, -1.493, 5,  12.689,  9.444, 11.514 ,  0.01999000000068918
  
315610.41972, 3,  10.394,  4.870, -8.880, 4,   1.820,-10.535, -1.616, 5,  14.612, 10.735,  6.872 ,  0.020060000009834766
  
315610.43967, 3,   8.892,  3.887, -8.043, 4,   1.846,-10.606, -1.275, 5,  15.047, 11.432,  5.740 ,  0.01994999998714775
  
315610.45971, 3,   5.298,  4.029, -6.017, 4,   1.166, -9.556, -0.956, 5,  15.708, 11.376,  2.615 ,  0.02004000003216788
  
315610.47966, 3,   2.357,  3.251, -6.524, 4,   0.163, -7.526, -0.849, 5,  15.476, 11.997,  0.933 ,  0.01994999998714775
  
315610.49972, 3,   0.045,  3.385, -6.658, 4,  -0.751, -5.823, -0.500, 5,  15.547, 12.206, -3.422 ,  0.020060000009834766
  
315610.51972, 3,  -0.962,  3.929, -7.390, 4,  -1.038, -4.901, -0.149, 5,  14.395, 12.636, -4.815 ,  0.01999999996041879
  
315610.53971, 3,  -0.205,  5.418, -7.174, 4,  -0.416, -5.395,  0.048, 5,  13.744, 12.578, -6.483 ,  0.01999000000068918
  
315610.55971, 3,   0.232,  6.104, -5.057, 4,   0.279, -5.424,  0.044, 5,  13.848, 13.296, -7.227 ,  0.02000000001862645
  
315610.57972, 3,  -0.855,  5.766, -4.359, 4,   0.479, -4.539,  0.164, 5,  12.536, 12.187, -7.042 ,  0.020009999978356063
  
315610.59972, 3,  -1.812,  5.606, -4.462, 4,   0.071, -3.179,  0.443, 5,  12.383, 13.226, -8.945 ,  0.02000000001862645
  
315610.61971, 3,  -1.676,  6.870, -5.677, 4,  -0.393, -2.365,  0.576, 5,  12.398, 13.094, -8.720 ,  0.01999000000068918
  
315610.63971, 3,  -1.543,  7.508, -5.600, 4,  -0.512, -2.129,  0.430, 5,  11.435, 13.169,-11.221 ,  0.02000000001862645
  
315610.65972, 3,  -1.908,  7.519, -4.845, 4,  -0.436, -2.018,  0.257, 5,  11.126, 12.498, -9.464 ,  0.020009999978356063
  
315610.67967, 3,  -2.653,  6.955, -4.190, 4,  -0.316, -1.793,  0.205, 5,  11.484, 13.682,-11.034 ,  0.01994999998714775
  
315610.69967, 3,  -3.345,  6.976, -3.722, 4,  -0.253, -1.440,  0.276, 5,   9.809, 12.200, -9.566 ,  0.02000000001862645
  
315610.71966, 3,  -3.791,  6.529, -1.614, 4,  -0.403, -0.578,  0.321, 5,   9.372, 13.395,-11.728 ,  0.01999000000068918
  
315610.73967, 3,  -4.541,  5.753, -0.233, 4,  -0.640,  1.098,  0.612, 5,  10.419, 12.891,-10.231 ,  0.020009999978356063
  
315610.75971, 3,  -5.235,  6.027, -1.848, 4,  -0.957,  2.442,  1.054, 5,  10.459, 13.390,-10.556 ,  0.02004000003216788
  
315610.77971, 3,  -4.246,  6.658, -4.411, 4,  -1.270,  2.780,  1.357, 5,  11.298, 13.420,-11.182 ,  0.01999999996041879
  
315610.79971, 3,  -2.800,  7.361, -3.333, 4,  -1.315,  2.363,  1.468, 5,  12.604, 12.914, -9.678 ,  0.02000000001862645
  
315610.81971, 3,  -1.379,  7.495, -0.068, 4,  -1.389,  3.286,  1.495, 5,  13.881, 12.726, -7.592 ,  0.02000000001862645
  
315610.83966, 3,  -0.897,  7.309,  1.010, 4,  -1.653,  5.085,  1.540, 5,  14.391, 12.863, -6.708 ,  0.01994999998714775
  
315610.85971, 3,  -0.685,  7.864, -4.322, 4,  -1.785,  6.372,  1.780, 5,  14.857, 11.882, -4.961 ,  0.020049999991897494
  
315610.87966, 3,   0.715,  8.182, -6.499, 4,  -1.981,  5.491,  2.084, 5,  16.308, 12.593, -1.203 ,  0.01994999998714775
  
315610.89966, 3,   1.687,  9.160, -1.557, 4,  -2.604,  5.480,  1.968, 5,  16.997, 11.650,  0.436 ,  0.02000000001862645
  
315610.91972, 3,   2.822,  8.437,  3.952, 4,  -2.739,  7.542,  2.133, 5,  17.450, 11.521,  0.601 ,  0.020060000009834766
  
315610.93971, 3,   5.183,  8.151,  7.136, 4,  -2.843, 10.564,  2.525, 5,  18.233,  9.832,  4.550 ,  0.01999000000068918
  
315610.95971, 3,   9.380,  8.237,  6.148, 4,  -3.081, 13.627,  2.799, 5,  16.599,  8.321,  8.688 ,  0.02000000001862645
  
315610.97971, 3,  12.450, 12.003, -2.124, 4,  -3.130, 12.902,  2.296, 5,  14.347,  7.928, 11.441 ,  0.01999999996041879
  
315610.99972, 3,  10.409, 13.289, -2.853, 4,  -3.020, 10.717,  0.912, 5,  11.245,  6.253, 14.537 ,  0.020010000036563724
  
315611.01968, 3,   7.214,  9.944,  1.866, 4,  -3.037,  9.513,  0.162, 5,   8.279,  5.258, 17.070 ,  0.01996000000508502
  
315611.03971, 3,   5.116,  6.284,  6.298, 4,  -2.911,  9.754,  0.718, 5,   5.766,  4.148, 18.085 ,  0.020029999956022948
  
315611.05971, 3,   4.360,  7.768,  5.209, 4,  -2.431,  9.793,  1.318, 5,   2.425,  3.668, 19.030 ,  0.02000000001862645
  
315611.07971, 3,   3.440,  7.813,  5.742, 4,  -1.820,  8.914,  1.447, 5,  -4.126,  1.810, 17.793 ,  0.02000000001862645
  
315611.09972, 3,   2.992,  7.043,  6.155, 4,  -1.364,  8.151,  1.384, 5,  -5.609,  1.090, 16.777 ,  0.020009999978356063
  
315611.11967, 3,   2.433,  7.942,  5.782, 4,  -0.802,  7.195,  1.433, 5,  -7.309,  1.220, 15.390 ,  0.01994999998714775
  
315611.13968, 3,   1.071,  8.029,  5.910, 4,  -0.201,  6.051,  1.193, 5, -11.198,  0.688, 13.947 ,  0.020010000036563724
  
315611.15967, 3,  -0.910,  7.881,  5.005, 4,  -0.013,  5.170,  0.994, 5, -12.068,  0.837, 12.487 ,  0.01999000000068918
  
315611.17967, 3,  -1.869,  7.851,  5.947, 4,   0.091,  4.011,  0.984, 5, -12.674,  0.811, 11.933 ,  0.01999999996041879
  
315611.19968, 3,  -2.686,  6.653,  7.661, 4,  -0.114,  3.797,  1.052, 5, -14.347,  0.802, 10.735 ,  0.020010000036563724
  
315611.21971, 3,  -2.853,  6.067,  8.162, 4,  -0.796,  4.467,  1.222, 5, -13.752,  1.845,  7.707 ,  0.020029999956022948
  
315611.23968, 3,  -3.304,  6.586,  6.280, 4,  -1.229,  5.089,  1.613, 5, -14.616,  1.974,  8.033 ,  0.019970000023022294
  
315611.25968, 3,  -3.757,  6.537,  4.775, 4,  -0.810,  4.363,  2.032, 5, -15.170,  2.474,  7.124 ,  0.02000000001862645
  
315611.27967, 3,  -3.739,  6.740,  4.237, 4,  -0.257,  3.361,  2.246, 5, -16.491,  3.168,  4.681 ,  0.01999000000068918
  
315611.29968, 3,  -3.581,  7.281,  4.542, 4,  -0.086,  2.580,  2.237, 5, -16.204,  3.845,  3.475 ,  0.020009999978356063
  
315611.31971, 3,  -3.472,  7.014,  5.869, 4,  -0.310,  2.441,  2.080, 5, -15.936,  4.341,  3.182 ,  0.02003000001423061
  
315611.33966, 3,  -3.373,  6.683,  4.875, 4,  -0.441,  2.553,  2.083, 5, -14.548,  5.826,  2.909 ,  0.01994999998714775
  
315611.35967, 3,  -3.794,  7.117,  3.779, 4,  -0.213,  2.162,  2.052, 5, -14.019,  5.816,  2.925 ,  0.020009999978356063
  
315611.37966, 3,  -3.737,  7.372,  2.971, 4,  -0.213,  1.602,  2.068, 5, -15.048,  6.997,  0.798 ,  0.01999000000068918
  
315611.39967, 3,  -3.819,  7.538,  3.024, 4,   0.010,  1.337,  2.106, 5, -14.210,  7.654,  0.214 ,  0.020010000036563724
  
315611.41973, 3,  -3.867,  7.336,  3.315, 4,  -0.429,  1.491,  2.076, 5, -13.403,  8.137,  0.546 ,  0.020060000009834766
  
315611.43971, 3,  -3.658,  6.772,  3.200, 4,  -0.932,  1.856,  2.145, 5, -13.902,  9.296, -0.950 ,  0.019979999982751906
  
315611.45967, 3,  -3.540,  6.911,  1.885, 4,  -1.286,  1.883,  2.208, 5, -12.619,  9.889,  1.517 ,  0.01996000000508502
  
315611.47971, 3,  -3.154,  7.223,  1.885, 4,  -1.581,  1.384,  2.276, 5, -12.258, 10.426, -1.796 ,  0.02003999997396022
  
315611.49966, 3,  -2.516,  6.580,  3.467, 4,  -2.057,  1.099,  2.283, 5, -12.076, 11.310,  0.652 ,  0.01994999998714775
  
315611.51967, 3,  -1.844,  6.087,  4.822, 4,  -2.717,  1.263,  2.262, 5, -12.068, 12.117, -0.215 ,  0.020010000036563724
  
315611.53968, 3,  -1.468,  6.402,  5.927, 4,  -3.048,  1.192,  2.093, 5, -11.852, 12.996,  1.032 ,  0.020009999978356063
  
315611.55971, 3,  -0.864,  6.000,  6.059, 4,  -3.001,  0.690,  1.885, 5, -11.382, 14.018,  2.554 ,  0.02003000001423061
  
315611.57972, 3,   0.215,  5.387,  8.673, 4,  -2.853, -0.099,  1.584, 5, -10.833, 13.879, -0.072 ,  0.020009999978356063
  
315611.59971, 3,   0.910,  5.318, 11.146, 4,  -2.308, -0.378,  1.260, 5, -10.441, 14.832,  2.581 ,  0.01999000000068918
  
315611.61973, 3,   1.994,  5.051, 12.262, 4,  -1.582, -0.487,  0.830, 5,  -9.514, 15.335,  4.313 ,  0.020019999996293336
  
315611.63971, 3,   2.722,  5.304, 12.954, 4,  -1.088, -0.470,  0.325, 5,  -9.116, 14.772,  4.574 ,  0.019980000040959567
  
315611.65972, 3,   3.062,  5.679, 12.433, 4,  -0.595, -0.580, -0.260, 5,  -8.701, 15.585,  4.519 ,  0.020009999978356063
  
315611.67968, 3,   3.494,  5.902, 11.268, 4,  -0.031, -1.046, -0.856, 5, -10.222, 14.528,  3.082 ,  0.01996000000508502
  
315611.69966, 3,   3.456,  6.043, 10.155, 4,   0.308, -1.570, -1.488, 5, -10.567, 14.757,  4.639 ,  0.019979999982751906
  
315611.71972, 3,   3.257,  5.959,  9.224, 4,   0.183, -2.099, -2.078, 5, -10.422, 14.396,  5.637 ,  0.020060000009834766
  
315611.73968, 3,   2.952,  4.786,  9.755, 4,   0.040, -2.472, -2.412, 5,  -9.966, 13.992,  4.776 ,  0.01996000000508502
  
315611.75967, 3,   1.586,  2.658, 10.703, 4,   0.145, -2.558, -2.354, 5, -10.960, 13.826,  6.487 ,  0.01999000000068918
  
315611.77968, 3,   1.809,  2.889, 10.414, 4,   0.054, -1.986, -2.076, 5, -11.867, 12.620,  5.610 ,  0.020009999978356063
  
315611.79967, 3,   1.865,  4.185,  9.766, 4,  -0.259, -1.655, -1.948, 5, -11.424, 12.667,  5.001 ,  0.01999000000068918
  
315611.81968, 3,   2.409,  4.339,  9.370, 4,  -0.314, -1.585, -2.166, 5, -12.327, 11.651,  6.810 ,  0.020010000036563724
  
315611.83967, 3,   2.508,  4.952,  9.669, 4,  -0.288, -1.947, -2.421, 5, -11.503, 12.218,  7.153 ,  0.01999000000068918
  
315611.85967, 3,   3.023,  5.096,  9.298, 4,  -0.168, -2.454, -2.781, 5, -11.924, 11.210,  7.720 ,  0.01999999996041879
  
315611.87967, 3,   3.071,  4.023,  9.766, 4,   0.288, -3.236, -3.108, 5, -11.873, 10.828,  7.651 ,  0.02000000001862645
  
315611.89966, 3,   3.790,  3.461,  8.945, 4,   0.656, -3.602, -3.099, 5, -12.353, 10.272,  7.172 ,  0.01999000000068918
  
315611.91973, 3,   3.995,  5.406,  8.140, 4,   0.611, -4.134, -3.051, 5, -11.789,  9.787,  7.775 ,  0.02007000002777204
  
315611.93971, 3,   4.600,  6.262,  9.264, 4,   0.228, -4.716, -3.269, 5, -11.055,  8.892, 10.397 ,  0.019979999982751906
  
315611.95971, 3,   5.235,  5.477,  9.993, 4,   0.062, -4.949, -3.580, 5, -10.854,  7.970, 12.199 ,  0.02000000001862645
  
315611.97970, 3,   5.260,  3.718,  8.606, 4,   0.189, -4.843, -3.307, 5, -10.156,  6.966, 11.920 ,  0.01999000000068918
  
315611.99969, 3,   5.163,  2.628,  6.570, 4,   0.089, -5.415, -2.788, 5, -11.739,  4.608, 11.820 ,  0.01999000000068918
  
315612.01970, 3,   6.391,  4.270,  6.887, 4,   0.018, -6.270, -2.455, 5, -10.421,  4.758, 12.363 ,  0.020009999978356063
  
315612.03971, 3,   7.159,  5.786,  7.853, 4,  -0.089, -6.508, -2.468, 5,  -9.287,  3.414, 13.662 ,  0.020009999978356063
  
315612.05971, 3,   7.114,  5.189,  7.280, 4,  -0.391, -5.990, -2.583, 5,  -6.450,  2.972, 14.769 ,  0.02000000001862645
  
315612.07972, 3,   6.458,  4.805,  2.995, 4,  -0.494, -6.101, -2.600, 5,  -5.161,  2.188, 15.554 ,  0.020009999978356063
  
315612.09966, 3,   7.491,  4.186,  1.785, 4,  -0.292, -7.501, -2.396, 5,  -4.057,  1.391, 15.808 ,  0.019940000027418137
  
315612.11965, 3,   9.255,  5.025,  1.709, 4,  -0.154, -9.062, -1.610, 5,  -1.967,  1.351, 16.295 ,  0.01999000000068918
  
315612.13971, 3,  10.757,  6.014,  2.497, 4,  -0.477,-10.245, -1.329, 5,   1.231,  1.237, 14.265 ,  0.020060000009834766
  
315612.15968, 3,  12.973,  6.121,  4.002, 4,  -0.595,-10.663, -1.345, 5,   4.440,  0.905, 15.244 ,  0.019969999964814633
  
315612.17967, 3,  13.718,  5.596,  6.120, 4,  -0.443,-10.231, -1.521, 5,   6.945,  1.230, 15.108 ,  0.01999000000068918
  
315612.19967, 3,  12.975,  6.054,  8.302, 4,  -0.465, -8.394, -1.533, 5,  11.713,  1.036, 11.507 ,  0.02000000001862645
  
315612.21968, 3,  11.332,  7.748,  5.954, 4,  -0.556, -6.160, -1.735, 5,  13.651,  1.916,  9.212 ,  0.020009999978356063
  
315612.23968, 3,   9.463,  7.547,  1.481, 4,  -0.339, -5.157, -2.176, 5,  14.168,  1.847,  8.630 ,  0.02000000001862645
  
315612.25968, 3,   7.590,  5.983, -0.991, 4,  -0.074, -5.032, -2.077, 5,  16.310,  3.100,  6.261 ,  0.02000000001862645
  
315612.27968, 3,   5.980,  6.213, -2.774, 4,   0.148, -5.085, -1.547, 5,  16.554,  3.582,  4.158 ,  0.01999999996041879
  
315612.29967, 3,   5.040,  7.193, -3.564, 4,   0.225, -5.244, -1.105, 5,  17.311,  4.876,  2.338 ,  0.01999000000068918
  
315612.31968, 3,   4.791,  8.031, -5.657, 4,   0.237, -5.544, -1.010, 5,  17.444,  4.696,  1.992 ,  0.020010000036563724
  
315612.33967, 3,   4.007,  7.241, -6.346, 4,   0.518, -6.446, -0.915, 5,  16.892,  6.064, -2.257 ,  0.01999000000068918
  
315612.35967, 3,   2.837,  7.463, -7.132, 4,   0.953, -7.160, -0.740, 5,  17.634,  6.596, -5.042 ,  0.01999999996041879
  
315612.37969, 3,   1.865,  7.181, -6.792, 4,   1.442, -7.546, -0.537, 5,  16.694,  6.630, -6.925 ,  0.020019999996293336
  
315612.39966, 3,   0.882,  6.303, -6.111, 4,   1.663, -7.221, -0.242, 5,  15.505,  6.843, -9.721 ,  0.019970000023022294
  
315612.41967, 3,  -0.600,  6.418, -5.052, 4,   1.338, -5.984,  0.028, 5,  14.078,  6.788,-14.376 ,  0.020009999978356063
  
315612.43967, 3,  -2.602,  5.175, -4.824, 4,   0.486, -4.149,  0.318, 5,  13.022,  6.284,-14.155 ,  0.02000000001862645
  
315612.45967, 3,  -3.818,  4.685, -6.863, 4,  -0.266, -3.278,  0.713, 5,  12.844,  7.293,-15.437 ,  0.02000000001862645
  
315612.47967, 3,  -3.989,  3.967, -6.960, 4,  -0.449, -3.488,  1.062, 5,  10.980,  6.965,-16.120 ,  0.01999999996041879
  
315612.49968, 3,  -3.310,  3.705, -3.759, 4,  -0.176, -3.734,  1.366, 5,   9.435,  6.366,-18.637 ,  0.020010000036563724
  
315612.51966, 3,  -3.098,  3.460, -3.019, 4,   0.214, -3.341,  1.700, 5,   9.452,  6.204,-18.378 ,  0.019979999982751906
  
315612.53971, 3,  -3.018,  2.889, -3.457, 4,   0.381, -2.727,  2.002, 5,   8.663,  5.544,-19.042 ,  0.020049999991897494
  
315612.55971, 3,  -2.064,  1.870, -4.385, 4,   0.385, -2.282,  2.469, 5,   7.320,  4.905,-19.700 ,  0.02000000001862645
  
315612.57972, 3,   0.485,  2.194, -4.196, 4,   0.458, -2.067,  3.109, 5,   8.230,  5.602,-21.580 ,  0.020009999978356063
  
315612.59972, 3,   3.154,  3.628, -5.297, 4,   0.455, -1.568,  3.514, 5,   7.641,  5.236,-19.761 ,  0.02000000001862645
  
315612.61966, 3,   4.981,  4.374, -6.582, 4,   0.322, -1.461,  3.461, 5,   7.170,  3.662,-22.243 ,  0.019940000027418137
  
315612.63966, 3,   6.191,  4.678, -4.014, 4,  -0.030, -1.502,  3.277, 5,   7.760,  3.685,-22.874 ,  0.01999999996041879
  
315612.65967, 3,   8.104,  5.629, -3.609, 4,  -0.118, -0.715,  3.212, 5,   7.454,  2.674,-21.668 ,  0.020010000036563724
  
315612.67967, 3,   9.212,  6.661, -4.972, 4,  -0.082, -0.035,  2.959, 5,   8.025,  2.680,-21.680 ,  0.01999999996041879
  
315612.69970, 3,  10.137,  8.028, -7.247, 4,  -0.214, -0.173,  2.315, 5,   6.964,  2.525,-21.999 ,  0.02003000001423061
  
315612.71967, 3,  10.417,  8.904, -6.024, 4,  -0.049, -1.575,  1.690, 5,   8.055,  3.003,-21.090 ,  0.019970000023022294
  
315612.73966, 3,   9.078,  8.707, -3.382, 4,   0.107, -1.644,  1.346, 5,   6.504,  1.928,-23.222 ,  0.01999000000068918
  
315612.75967, 3,   7.702, 10.066, -3.761, 4,   0.145, -1.280,  1.183, 5,   7.044,  2.082,-22.316 ,  0.020009999978356063
  
315612.77971, 3,   6.573, 10.266, -3.484, 4,   0.124, -1.024,  1.048, 5,   5.766,  1.962,-23.224 ,  0.02003999997396022
  
315612.79974, 3,   7.122, 11.414, -5.940, 4,   0.087, -0.949,  0.941, 5,   5.761,  1.485,-22.334 ,  0.02003000001423061
  
315612.81967, 3,   6.719, 11.732, -6.073, 4,  -0.078, -1.498,  0.692, 5,   4.765,  1.840,-23.525 ,  0.019930000009480864
  
315612.83966, 3,   5.895, 11.984, -4.827, 4,  -0.510, -1.401,  0.620, 5,   5.065,  1.876,-23.522 ,  0.01999000000068918
  
315612.85972, 3,   6.193, 12.206, -5.599, 4,  -0.962, -1.286,  0.556, 5,   4.553,  1.423,-22.663 ,  0.020060000009834766
  
315612.87971, 3,   6.992, 12.234, -5.388, 4,  -1.075, -1.643,  0.436, 5,   4.105,  1.771,-23.224 ,  0.01999000000068918
  
315612.89972, 3,   7.706, 12.809, -4.217, 4,  -1.182, -1.543,  0.249, 5,   3.471,  2.861,-24.052 ,  0.020009999978356063
  
315612.91966, 3,   8.173, 12.669, -4.361, 4,  -1.234, -1.421, -0.053, 5,   3.074,  3.559,-22.130 ,  0.019940000027418137
  
